osm_id,highway,intersecti,turn,access,change,junction,surface,oneway,maxspeed,distance,angle,latitude,longitude,ID,Name,area_index
992911452,secondary,,,,,,concrete,yes,,50,100.8326802,22.34336569,114.1980312,4532,"Wong Tai Sin
",5
992911420,tertiary,,,,,,asphalt,,,0,181.0413205,22.3447701,114.197593,4533,"Wong Tai Sin
",5
23993375,motorway,,,,,,asphalt,yes,70,2850,193.1259186,22.35287612,114.2091438,4534,"Wong Tai Sin
",5
108037514,unclassified,,,,,,asphalt,no,,50,272.701994,22.3471294,114.2037476,4535,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,100,89.5974126,22.35544982,114.214715,4536,"Wong Tai Sin
",5
95643761,unclassified,,,,,,,yes,,200,84.85307164,22.35538237,114.2103962,4537,"Wong Tai Sin
",5
86041370,residential,,,,,,asphalt,,,0,358.7906183,22.3443048,114.1911885,4538,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,3000,128.6218044,22.33799673,114.2168277,4539,"Wong Tai Sin
",5
108037488,secondary,,,,,,asphalt,yes,,0,26.7167035,22.3451602,114.1990989,4540,"Wong Tai Sin
",5
992294112,trunk,,,,,,concrete,yes,,0,331.9028642,22.3360163,114.207397,4541,"Wong Tai Sin
",5
829702266,secondary,,,,,,concrete,yes,,50,0,22.34040764,114.1893148,4542,"Wong Tai Sin
",5
95643761,unclassified,,,,,,,yes,,450,67.62551997,22.35559663,114.2125007,4543,"Wong Tai Sin
",5
823492185,secondary,,,,no,,concrete,,50,150,65.04307776,22.33437809,114.2266062,4544,"Wong Tai Sin
",5
95643761,unclassified,,,,,,,yes,,100,125.3533301,22.35578091,114.2096638,4545,"Wong Tai Sin
",5
264462761,tertiary_link,,,,,,asphalt,yes,,0,79.69941768,22.3441628,114.1974048,4546,"Wong Tai Sin
",5
492667031,secondary,,,,,,asphalt,no,,200,294.744185,22.34869903,114.202552,4547,"Wong Tai Sin
",5
680430010,motorway,,,,,,asphalt,yes,70,100,359.5603397,22.33889032,114.2033804,4548,"Wong Tai Sin
",5
37669367,secondary,,,,,,concrete,,,200,224.4213687,22.33981354,114.2074195,4549,"Wong Tai Sin
",5
232029945,primary,,,,,,asphalt,yes,70,100,119.5121347,22.3349328,114.2048508,4550,"Wong Tai Sin
",5
992072570,trunk,,,,,,asphalt,yes,,0,155.1818016,22.3359511,114.2075566,4551,"Wong Tai Sin
",5
221702777,motorway,,,,,,asphalt,yes,70,1250,13.12581012,22.35166979,114.2084539,4552,"Wong Tai Sin
",5
39577194,trunk_link,,,,,,asphalt,yes,,150,131.8459209,22.33917792,114.2032319,4553,"Wong Tai Sin
",5
39577190,trunk_link,,,,,,concrete,yes,,0,52.36769876,22.337691,114.2034405,4554,"Wong Tai Sin
",5
992660828,tertiary,,,,,,concrete,yes,,0,45.2348515,22.3377387,114.2011475,4555,"Wong Tai Sin
",5
492833903,unclassified,,,,,,asphalt,,50,100,340.6899192,22.34960629,114.1941014,4556,"Wong Tai Sin
",5
717604738,residential,,,,,,,yes,,250,0.424232815,22.34247453,114.1953218,4557,"Wong Tai Sin
",5
30256309,unclassified,,,,,,,yes,,250,89.67119702,22.35443973,114.2012256,4558,"Wong Tai Sin
",5
37669889,motorway_link,,,,,,asphalt,yes,50,50,96.96717677,22.33829296,114.2048716,4559,"Wong Tai Sin
",5
992526723,secondary,,,,,,concrete,yes,,0,9.214626926,22.3406876,114.1982319,4560,"Wong Tai Sin
",5
974801674,secondary,,,,no,,concrete,,50,0,94.1575983,22.3344824,114.2240519,4561,"Wong Tai Sin
",5
832922291,secondary,,,,,roundabout,asphalt,yes,,0,179.1672506,22.3432895,114.1893674,4562,"Wong Tai Sin
",5
485605187,tertiary,,,,,,concrete,no,,100,303.7110506,22.33620886,114.1974039,4563,"Wong Tai Sin
",5
638647111,secondary,,,,,,concrete,yes,,100,146.5986997,22.33901985,114.1960033,4564,"Wong Tai Sin
",5
246469477,residential,,,,,,,,,0,31.32086953,22.3460932,114.1912863,4565,"Wong Tai Sin
",5
284297530,secondary,,,,,roundabout,concrete,yes,,0,228.5429456,22.3366033,114.2042098,4566,"Wong Tai Sin
",5
992291534,trunk,,,,,,asphalt,yes,,0,180.7230579,22.3360543,114.207558,4567,"Wong Tai Sin
",5
221702777,motorway,,,,,,asphalt,yes,70,200,27.55780972,22.34341198,114.2053744,4568,"Wong Tai Sin
",5
152470475,tertiary,,,,,,concrete,,,100,65.28449428,22.34429634,114.1934565,4569,"Wong Tai Sin
",5
156407771,residential,,,,,,asphalt,,,550,254.4321215,22.34311901,114.2078317,4570,"Wong Tai Sin
",5
221702777,motorway,,,,,,asphalt,yes,70,400,24.84220323,22.34490838,114.2061738,4571,"Wong Tai Sin
",5
25589863,residential,,,,,,asphalt,,,100,17.5208124,22.34603151,114.1912654,4572,"Wong Tai Sin
",5
23993375,motorway,,,,,,asphalt,yes,70,3800,204.9441368,22.34528453,114.2067123,4573,"Wong Tai Sin
",5
962159995,cycleway,,,,,,,yes,,100,136.7371738,22.34543876,114.2027467,4574,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,350,74.40700959,22.35511478,114.2167078,4575,"Wong Tai Sin
",5
992124482,secondary,,,,,roundabout,asphalt,yes,,0,174.9788816,22.3392046,114.2066399,4576,"Wong Tai Sin
",5
34360972,tertiary,,,,,,asphalt,yes,,250,81.43230157,22.34328074,114.182407,4577,"Wong Tai Sin
",5
37669790,tertiary,,,,,,asphalt,,,100,268.2819123,22.34872087,114.2013899,4578,"Wong Tai Sin
",5
492859207,residential,,,,,,concrete,yes,,50,271.8799163,22.33862193,114.1875249,4579,"Wong Tai Sin
",5
37692242,residential,,,,,,,yes,,0,178.4152003,22.3446195,114.1959625,4580,"Wong Tai Sin
",5
86041449,residential,,,,,,concrete,yes,,50,93.24337873,22.34388494,114.1980364,4581,"Wong Tai Sin
",5
246471561,secondary,,,,,,asphalt,,,100,197.2767906,22.33599775,114.1915469,4582,"Wong Tai Sin
",5
44810908,secondary,,,,,,asphalt,yes,,0,159.9400495,22.3347106,114.194275,4583,"Wong Tai Sin
",5
37669695,trunk_link,,,,,,asphalt,yes,50,50,192.5414035,22.34294046,114.1889194,4584,"Wong Tai Sin
",5
253642780,primary,,,,,,asphalt,yes,70,0,68.25615418,22.3349073,114.2013212,4585,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,200,106.2995838,22.35512549,114.2154862,4586,"Wong Tai Sin
",5
39601203,primary_link,,,,,,concrete,yes,,250,123.5435552,22.34107449,114.1998683,4587,"Wong Tai Sin
",5
23993375,motorway,,,,,,asphalt,yes,70,3050,193.1259186,22.35124857,114.2087358,4588,"Wong Tai Sin
",5
992124495,primary,,,,,,asphalt,yes,70,0,99.50853947,22.3353841,114.2036209,4589,"Wong Tai Sin
",5
590544888,motorway,,,,,,asphalt,yes,70,100,336.2561681,22.33610395,114.2042463,4590,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,300,112.1601451,22.35525878,114.2163093,4591,"Wong Tai Sin
",5
86041413,secondary_link,,,,,,concrete,yes,,0,161.8511076,22.3399045,114.1982286,4592,"Wong Tai Sin
",5
263310015,residential,,,,,,,yes,,50,322.9627905,22.33738564,114.1880339,4593,"Wong Tai Sin
",5
156407771,residential,,,,,,asphalt,,,150,295.1295865,22.34217887,114.2110518,4594,"Wong Tai Sin
",5
152360059,residential,,,,,,concrete,yes,,50,97.96753149,22.334484,114.1932711,4595,"Wong Tai Sin
",5
108849553,secondary,,,,,,concrete,yes,,150,357.0052075,22.33968492,114.1958445,4596,"Wong Tai Sin
",5
284043283,secondary,,,,,,,,,0,129.12745,22.3362861,114.1991499,4597,"Wong Tai Sin
",5
158466582,secondary,,,,,,concrete,,,0,74.35864577,22.3430618,114.190622,4598,"Wong Tai Sin
",5
39601203,primary_link,,,,,,concrete,yes,,100,130.3621243,22.34216754,114.1993542,4599,"Wong Tai Sin
",5
125575031,residential,,,,,,,no,,50,127.5686341,22.33568094,114.208383,4600,"Wong Tai Sin
",5
932927632,secondary,,,,,,concrete,yes,,50,192.3138572,22.34014781,114.1893765,4601,"Wong Tai Sin
",5
39577193,secondary,,,,,,asphalt,yes,,0,68.51679457,22.3376928,114.2044312,4602,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,50,111.4630718,22.35559154,114.2142938,4603,"Wong Tai Sin
",5
532426590,secondary,,,,,,,yes,,0,102.4644716,22.3407232,114.2006955,4604,"Wong Tai Sin
",5
441111135,trunk,,,,,,concrete,yes,50,100,301.275619,22.33810922,114.2044299,4605,"Wong Tai Sin
",5
37669305,residential,,,,,,concrete,,,100,268.7661978,22.3471284,114.2051297,4606,"Wong Tai Sin
",5
125456116,trunk,,,,,,concrete,yes,,100,305.6694761,22.33678532,114.2066557,4607,"Wong Tai Sin
",5
23993375,motorway,,,,,,asphalt,yes,70,2900,193.1259186,22.35246923,114.2090418,4608,"Wong Tai Sin
",5
86041292,residential,,,,,,,yes,,50,303.60465,22.33442448,114.1952318,4609,"Wong Tai Sin
",5
111048531,secondary,,,,,,concrete,yes,,0,3.803364653,22.3405675,114.189318,4610,"Wong Tai Sin
",5
238019065,tertiary,,,,,,concrete,yes,50,0,135.3886895,22.3338007,114.1977907,4611,"Wong Tai Sin
",5
108926986,residential,,,,,,,,,350,91.18550292,22.34574569,114.188712,4612,"Wong Tai Sin
",5
255883700,trunk,,,,,,asphalt,yes,70,0,115.977205,22.3433338,114.1840126,4613,"Wong Tai Sin
",5
37669737,secondary,,,,,,concrete,,,150,338.3079286,22.33831753,114.1895386,4614,"Wong Tai Sin
",5
891027087,trunk,,,,,,concrete,yes,70,50,269.5342283,22.3416321,114.1930581,4615,"Wong Tai Sin
",5
86041548,residential,,,,,,,yes,,100,183.430401,22.34514465,114.1980058,4616,"Wong Tai Sin
",5
86041327,residential,,,,,,,yes,,50,180,22.34434847,114.1979878,4617,"Wong Tai Sin
",5
152360057,residential,,,,,,concrete,yes,,100,347.0269991,22.33519328,114.1937755,4618,"Wong Tai Sin
",5
418307027,secondary,,,,,,asphalt,yes,,150,268.719374,22.34512693,114.1915031,4619,"Wong Tai Sin
",5
23993375,motorway,,,,,,asphalt,yes,70,2700,193.1259186,22.35409678,114.2094498,4620,"Wong Tai Sin
",5
246469478,secondary,,,,,,asphalt,yes,,50,269.2284118,22.34517586,114.1945198,4621,"Wong Tai Sin
",5
992526721,secondary,,,,,,concrete,yes,,0,9.836743801,22.3417736,114.1984293,4622,"Wong Tai Sin
",5
441111135,trunk,,,,,,concrete,yes,50,50,300.7944474,22.33789372,114.2048147,4623,"Wong Tai Sin
",5
693916338,motorway,,,,no,,asphalt,yes,50,0,189.0749276,22.3438664,114.1817573,4624,"Wong Tai Sin
",5
86041436,residential,,,,,,,yes,,0,33.61153664,22.3362166,114.1952178,4625,"Wong Tai Sin
",5
992911436,tertiary,,,,,,asphalt,yes,,0,90.4959461,22.3441743,114.1960511,4626,"Wong Tai Sin
",5
108037384,primary_link,,,,,,concrete,yes,,0,86.18182807,22.3423674,114.198659,4627,"Wong Tai Sin
",5
30256309,unclassified,,,,,,,yes,,1000,70.53254944,22.35498401,114.2072815,4628,"Wong Tai Sin
",5
156407779,residential,,,,,,,,,0,88.70489899,22.3356154,114.2124235,4629,"Wong Tai Sin
",5
891027089,trunk,,,,,,concrete,yes,70,50,287.8262122,22.3417086,114.1907634,4630,"Wong Tai Sin
",5
37669164,secondary,,,,,,asphalt,yes,,100,10.31708709,22.34406936,114.1988403,4631,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,2100,158.8046733,22.34419615,114.215977,4632,"Wong Tai Sin
",5
891027089,trunk,,,,,,concrete,yes,70,1050,276.8616142,22.34410869,114.1823458,4633,"Wong Tai Sin
",5
86041581,residential,,,,,,concrete,,,0,88.28587042,22.339845,114.1958347,4634,"Wong Tai Sin
",5
108849994,secondary,,,,,,concrete,yes,,0,214.7376109,22.3368073,114.1951095,4635,"Wong Tai Sin
",5
86041608,secondary_link,,,,,,concrete,yes,,0,225.223149,22.3374081,114.2036641,4636,"Wong Tai Sin
",5
39601234,secondary,,,,,,concrete,yes,,0,9.160494181,22.3421155,114.1984931,4637,"Wong Tai Sin
",5
171480848,unclassified,,,,,,,yes,,300,152.10346,22.35440455,114.2212915,4638,"Wong Tai Sin
",5
37669893,secondary,,,,,roundabout,asphalt,yes,,0,294.9475628,22.3389283,114.2063075,4639,"Wong Tai Sin
",5
992911449,secondary,,,,,,asphalt,yes,,0,187.8772051,22.3403149,114.198301,4640,"Wong Tai Sin
",5
108849988,residential,,,,,,concrete,yes,,0,214.760219,22.3362166,114.1952178,4641,"Wong Tai Sin
",5
184619398,tertiary,,,,,,concrete,yes,,0,193.7140471,22.3358314,114.1970548,4642,"Wong Tai Sin
",5
992072577,trunk,,,,,,concrete,yes,,0,123.6654555,22.3372573,114.206222,4643,"Wong Tai Sin
",5
125456119,secondary,,,,,,concrete,yes,,50,87.94665763,22.336948,114.2039701,4644,"Wong Tai Sin
",5
37669426,trunk_link,,,,,,concrete,yes,50,0,82.01593825,22.3417621,114.1963517,4645,"Wong Tai Sin
",5
814659547,primary,,,,,,asphalt,yes,70,100,71.0958005,22.33424392,114.2269139,4646,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,2600,197.0130502,22.34097628,114.2158203,4647,"Wong Tai Sin
",5
992660820,trunk_link,,,,,,asphalt,yes,,0,130.6236791,22.3375779,114.2058303,4648,"Wong Tai Sin
",5
171480857,unclassified,,,,,,,yes,,1100,259.7742029,22.3557729,114.2148226,4649,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,1800,212.7412778,22.34612405,114.2153763,4650,"Wong Tai Sin
",5
992072567,trunk_link,,,,no,,concrete,yes,,0,157.6794866,22.3357328,114.207745,4651,"Wong Tai Sin
",5
937367673,motorway,,,,no,,asphalt,yes,50,0,170.0185567,22.3442489,114.1817424,4652,"Wong Tai Sin
",5
891030000,motorway_link,,,,,,asphalt,yes,70,0,138.4292477,22.3441791,114.1827078,4653,"Wong Tai Sin
",5
992911422,tertiary,,,,,,concrete,,,0,87.51489148,22.3464353,114.1981025,4654,"Wong Tai Sin
",5
262902140,secondary,,,,,,concrete,yes,,50,213.6464496,22.33815243,114.1960743,4655,"Wong Tai Sin
",5
255883700,trunk,,,,,,asphalt,yes,70,200,103.511292,22.34272287,114.185682,4656,"Wong Tai Sin
",5
171480857,unclassified,,,,,,,yes,,850,287.9232767,22.35633312,114.2167568,4657,"Wong Tai Sin
",5
493042834,secondary,,,,,,asphalt,no,,50,77.59903032,22.34593956,114.2002562,4658,"Wong Tai Sin
",5
232224553,secondary,,,,,,concrete,yes,,100,297.0203081,22.33866966,114.2003984,4659,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,1500,185.7109307,22.34770872,114.2170561,4660,"Wong Tai Sin
",5
255883700,trunk,,,,,,asphalt,yes,70,500,90.55977419,22.34253883,114.1883611,4661,"Wong Tai Sin
",5
262972518,tertiary,,,,,,,,,0,287.5497079,22.3488206,114.2008451,4662,"Wong Tai Sin
",5
135516499,trunk,,,,,,concrete,yes,70,0,301.6051614,22.3387211,114.2033931,4663,"Wong Tai Sin
",5
638647103,secondary,,,,,,concrete,yes,,50,347.6665643,22.34026035,114.1957882,4664,"Wong Tai Sin
",5
171480857,unclassified,,,,,,,yes,,450,354.54386,22.35592558,114.2192447,4665,"Wong Tai Sin
",5
171480848,unclassified,,,,,,,yes,,400,188.8242862,22.35360489,114.2213802,4666,"Wong Tai Sin
",5
263472309,secondary,,,,,,concrete,yes,,50,103.7388386,22.33934995,114.1989851,4667,"Wong Tai Sin
",5
832922287,secondary,,,,,,asphalt,yes,,0,254.1729153,22.3433812,114.1895537,4668,"Wong Tai Sin
",5
86041253,secondary,,,,,,asphalt,yes,,0,320.5906178,22.336244,114.2008491,4669,"Wong Tai Sin
",5
110114071,secondary,,,,no,,asphalt,,,150,127.191025,22.33411073,114.2177548,4670,"Wong Tai Sin
",5
514661073,residential,,,,,,,yes,,0,302.3657327,22.335046,114.1998751,4671,"Wong Tai Sin
",5
962165758,residential,,,,no,,concrete,yes,50,0,311.55127,22.3339586,114.216161,4672,"Wong Tai Sin
",5
832922296,secondary,,,,,roundabout,asphalt,yes,,0,75.44544987,22.3433618,114.1892352,4673,"Wong Tai Sin
",5
37669309,unclassified,,,,,,concrete,yes,,50,158.7391451,22.34686006,114.2010955,4674,"Wong Tai Sin
",5
829702265,secondary,,,,,,concrete,yes,,100,184.0414309,22.34105287,114.1894453,4675,"Wong Tai Sin
",5
152360041,tertiary,,,,,,asphalt,yes,,300,33.92712708,22.33562871,114.1960273,4676,"Wong Tai Sin
",5
492834881,secondary,,,,,,asphalt,,50,50,355.6750142,22.34635593,114.1959275,4677,"Wong Tai Sin
",5
86041360,residential,,,destination,,,asphalt,,,100,329.5579901,22.34586087,114.198698,4678,"Wong Tai Sin
",5
891027087,trunk,,,,,,concrete,yes,70,0,269.5342283,22.3416355,114.1935072,4679,"Wong Tai Sin
",5
171480857,unclassified,,,,,,,yes,,1050,295.0407159,22.35574406,114.2152398,4680,"Wong Tai Sin
",5
39601213,trunk_link,,,,,,asphalt,yes,,0,110.4150182,22.3412814,114.1992451,4681,"Wong Tai Sin
",5
492853962,tertiary,,,,,,concrete,,,50,232.9000715,22.33804931,114.1877839,4682,"Wong Tai Sin
",5
152470486,tertiary,,,,,,asphalt,,,350,214.3169247,22.3366903,114.1976895,4683,"Wong Tai Sin
",5
524243030,residential,,,,,,concrete,yes,,0,349.8854955,22.3406207,114.1956978,4684,"Wong Tai Sin
",5
37670088,secondary,,,,,,concrete,yes,,0,223.9911444,22.3389177,114.206437,4685,"Wong Tai Sin
",5
156407771,residential,,,,,,asphalt,,,200,306.225235,22.3424064,114.2106771,4686,"Wong Tai Sin
",5
158466582,secondary,,,,,,concrete,,,150,73.2727377,22.3434729,114.1918936,4687,"Wong Tai Sin
",5
263310015,residential,,,,,,,yes,,100,66.74539019,22.3376395,114.1882416,4688,"Wong Tai Sin
",5
108037398,trunk_link,,,,,,concrete,yes,,0,278.6901133,22.3406694,114.1983599,4689,"Wong Tai Sin
",5
814659529,primary,,,,,,asphalt,no,70,0,74.83152239,22.3339411,114.2228692,4690,"Wong Tai Sin
",5
264462782,tertiary,,,,,,concrete,,,0,130.7456409,22.3463324,114.1988718,4691,"Wong Tai Sin
",5
86041429,residential,,,,,,asphalt,yes,,50,37.33668913,22.3340137,114.1954731,4692,"Wong Tai Sin
",5
86059927,residential,,,,,,,yes,,0,156.9217437,22.3379933,114.1885401,4693,"Wong Tai Sin
",5
86059963,residential,,,,,,concrete,,,0,111.3831758,22.3383418,114.1881022,4694,"Wong Tai Sin
",5
152470471,unclassified,,,,,,asphalt,yes,,0,125.4022584,22.3378247,114.1985221,4695,"Wong Tai Sin
",5
992992747,secondary,,,,,,concrete,yes,,0,299.3057292,22.3379691,114.2018008,4696,"Wong Tai Sin
",5
156407781,secondary,,,,,,asphalt,,,0,1.599129218,22.3465271,114.2041777,4697,"Wong Tai Sin
",5
25589863,residential,,,,,,asphalt,,,50,2.692898494,22.34562023,114.191194,4698,"Wong Tai Sin
",5
891027089,trunk,,,,,,concrete,yes,70,0,277.7658388,22.3416216,114.191202,4699,"Wong Tai Sin
",5
111048502,motorway_link,,,,,,asphalt,yes,50,0,130.9650574,22.3383799,114.2044325,4700,"Wong Tai Sin
",5
232228154,secondary_link,,,,,,concrete,yes,,0,357.0138259,22.3381086,114.2012157,4701,"Wong Tai Sin
",5
744371618,secondary,,,,,,asphalt,yes,,0,222.0545523,22.3455001,114.1994905,4702,"Wong Tai Sin
",5
992526720,secondary,,,,,,concrete,yes,,0,9.854707399,22.3419029,114.1984534,4703,"Wong Tai Sin
",5
86041429,residential,,,,,,asphalt,yes,,0,33.78142706,22.3336794,114.1952038,4704,"Wong Tai Sin
",5
108849553,secondary,,,,,,concrete,yes,,0,318.799207,22.3385414,114.1962628,4705,"Wong Tai Sin
",5
86222884,unclassified,,,,,,asphalt,no,,0,273.7331444,22.3471609,114.2030928,4706,"Wong Tai Sin
",5
37692247,residential,,,,,,asphalt,yes,,150,90.16326482,22.3441205,114.1973109,4707,"Wong Tai Sin
",5
111048531,secondary,,,,,,concrete,yes,,150,8.95930759,22.34180844,114.1895018,4708,"Wong Tai Sin
",5
485605187,tertiary,,,,,,concrete,no,,0,303.8778286,22.3357446,114.1981508,4709,"Wong Tai Sin
",5
400585141,unclassified,,,,,,,yes,,100,25.09557623,22.35248205,114.1974699,4710,"Wong Tai Sin
",5
400585141,unclassified,,,,,,,yes,,0,71.12385516,22.3518691,114.1969123,4711,"Wong Tai Sin
",5
152360046,residential,,,,,,asphalt,,,100,208.6688357,22.33691893,114.1933672,4712,"Wong Tai Sin
",5
86041358,tertiary,,,,no,,concrete,,50,0,9.600169136,22.340769,114.1920723,4713,"Wong Tai Sin
",5
992526729,secondary,,,,,,concrete,yes,,0,339.5721666,22.3371197,114.2033695,4714,"Wong Tai Sin
",5
86041449,residential,,,,,,concrete,yes,,400,274.3125391,22.34599969,114.1977617,4715,"Wong Tai Sin
",5
724540465,residential,,,,,,concrete,yes,,0,271.5034292,22.3386275,114.1872944,4716,"Wong Tai Sin
",5
814659529,primary,,,,,,asphalt,no,70,150,99.18398729,22.33402915,114.2242014,4717,"Wong Tai Sin
",5
492605745,secondary,,,,,,asphalt,no,,0,307.2222801,22.3363365,114.2007674,4718,"Wong Tai Sin
",5
435611770,trunk,,,,,,asphalt,yes,50,50,119.3993175,22.33829598,114.2043722,4719,"Wong Tai Sin
",5
312042455,motorway_link,,,,,,asphalt,yes,70,0,2.421358061,22.338327,114.2031842,4720,"Wong Tai Sin
",5
30256309,unclassified,,,,,,,yes,,100,152.1222013,22.35475653,114.2000397,4721,"Wong Tai Sin
",5
23993375,motorway,,,,,,asphalt,yes,70,4250,209.6202194,22.3419718,114.2048033,4722,"Wong Tai Sin
",5
832922286,secondary,,,,,,asphalt,,,0,92.74704119,22.3433812,114.1895537,4723,"Wong Tai Sin
",5
37669449,trunk_link,,,,,,concrete,yes,,0,339.8765561,22.3412295,114.1983264,4724,"Wong Tai Sin
",5
37692252,residential,,,,,,concrete,yes,,50,269.5341912,22.34370565,114.197145,4725,"Wong Tai Sin
",5
152359885,tertiary,,,,,,concrete,,,250,49.1785003,22.33657805,114.1897192,4726,"Wong Tai Sin
",5
86041401,residential,,,,,,concrete,yes,,50,245.1719643,22.33482464,114.1973734,4727,"Wong Tai Sin
",5
152360134,trunk_link,,,,,,asphalt,yes,50,0,37.76216044,22.3428257,114.1883393,4728,"Wong Tai Sin
",5
208243544,secondary,,,,,,asphalt,,,0,32.42767865,22.3430909,114.1844454,4729,"Wong Tai Sin
",5
106734490,unclassified,,,,,,,yes,,600,93.82617317,22.35187539,114.1968112,4730,"Wong Tai Sin
",5
441111135,trunk,,,,,,concrete,yes,50,0,300.7944474,22.3376798,114.2052005,4731,"Wong Tai Sin
",5
992660839,secondary,,,,,,concrete,yes,,0,227.0248287,22.3387813,114.2063041,4732,"Wong Tai Sin
",5
86041239,residential,,,,,,concrete,yes,,150,80.49048199,22.3424,114.1965792,4733,"Wong Tai Sin
",5
125456118,secondary,,,,,,asphalt,no,,100,242.4128641,22.35000289,114.1971643,4734,"Wong Tai Sin
",5
232228174,secondary,,,,,,concrete,yes,,100,279.2309085,22.33931009,114.1985969,4735,"Wong Tai Sin
",5
152360057,residential,,,,,,concrete,yes,,0,66.48708312,22.3344371,114.1936313,4736,"Wong Tai Sin
",5
263472308,secondary,,,,,,concrete,yes,,0,114.7207605,22.3392446,114.199396,4737,"Wong Tai Sin
",5
436927794,secondary,,,,,,asphalt,yes,,0,276.5846858,22.3429169,114.2006412,4738,"Wong Tai Sin
",5
831749629,secondary,,,,,,,yes,,50,188.548532,22.34208716,114.1895773,4739,"Wong Tai Sin
",5
992660808,secondary,,,,,,concrete,yes,,0,83.43775373,22.3375564,114.2031437,4740,"Wong Tai Sin
",5
814659545,primary,,,,,,asphalt,no,70,0,99.39897263,22.3339397,114.2247961,4741,"Wong Tai Sin
",5
156407780,secondary,,,,,,asphalt,,,350,138.9857664,22.34506161,114.2067629,4742,"Wong Tai Sin
",5
418306279,secondary,,,,,,asphalt,yes,,250,89.1115266,22.34518476,114.189915,4743,"Wong Tai Sin
",5
717604738,residential,,,,,,,yes,,100,196.5977393,22.3426442,114.1954448,4744,"Wong Tai Sin
",5
992660810,secondary,yes,,,,intersection,concrete,yes,,0,2.678608781,22.3374867,114.2033191,4745,"Wong Tai Sin
",5
992526715,secondary,,,,,,asphalt,,,50,120.0685139,22.34248913,114.2017972,4746,"Wong Tai Sin
",5
156407781,secondary,,,,,,asphalt,,,50,1.78909552,22.34694474,114.2041908,4747,"Wong Tai Sin
",5
37416159,tertiary,,,,,,concrete,,,250,39.79553244,22.3319819,114.1931524,4748,"Wong Tai Sin
",5
992911417,secondary,,,,,,concrete,yes,,0,116.8612336,22.3387963,114.2003236,4749,"Wong Tai Sin
",5
492820659,secondary,,,,,,concrete,yes,,0,261.8818017,22.3433244,114.1975379,4750,"Wong Tai Sin
",5
674696425,secondary,,,,,,concrete,yes,,50,113.243484,22.33767835,114.2027365,4751,"Wong Tai Sin
",5
39577194,trunk_link,,,,,,asphalt,yes,,200,135.400736,22.33889553,114.2035628,4752,"Wong Tai Sin
",5
831749631,secondary,,,,,,asphalt,yes,,50,14.36599525,22.34238999,114.1841194,4753,"Wong Tai Sin
",5
135516499,trunk,,,,,,concrete,yes,70,50,301.6051614,22.33894008,114.2030106,4754,"Wong Tai Sin
",5
152470473,secondary,,,,,,concrete,,,100,31.22216567,22.34215851,114.2015881,4755,"Wong Tai Sin
",5
493081423,secondary,,,,,,concrete,yes,,0,187.6953849,22.343147,114.1987623,4756,"Wong Tai Sin
",5
95643781,unclassified,,,,,,,yes,,150,120.8706179,22.35537556,114.2151474,4757,"Wong Tai Sin
",5
152470486,tertiary,,,,,,asphalt,,,300,214.3086655,22.33703538,114.1979428,4758,"Wong Tai Sin
",5
37669889,motorway_link,,,,,,asphalt,yes,50,100,76.81283274,22.33829631,114.2053194,4759,"Wong Tai Sin
",5
492677369,secondary,,,,,,asphalt,no,,150,276.7139086,22.35084377,114.1989671,4760,"Wong Tai Sin
",5
110114217,secondary,,,,,,concrete,,,50,108.3122597,22.33373177,114.2132552,4761,"Wong Tai Sin
",5
758096364,unclassified,,,,,,,,,100,147.3892066,22.33875826,114.2137797,4762,"Wong Tai Sin
",5
135516499,trunk,,,,,,concrete,yes,70,500,301.3102364,22.34095216,114.1995968,4763,"Wong Tai Sin
",5
120731511,secondary,,,,,,asphalt,,,50,73.55301701,22.33425171,114.2230723,4764,"Wong Tai Sin
",5
638647109,residential,,,,,,concrete,,,250,36.16593691,22.34052422,114.1978487,4765,"Wong Tai Sin
",5
492834881,secondary,,,,,,asphalt,,50,250,323.2727424,22.34791345,114.195386,4766,"Wong Tai Sin
",5
37669367,secondary,,,,,,concrete,,,150,225.0734837,22.34011136,114.2077346,4767,"Wong Tai Sin
",5
108037488,secondary,,,,,,asphalt,yes,,50,45.24413544,22.34549865,114.1993564,4768,"Wong Tai Sin
",5
974801682,unclassified,,,,,,,,,0,24.81532936,22.3341828,114.2250819,4769,"Wong Tai Sin
",5
86041478,residential,,,,,,,yes,,0,214.4246301,22.3349381,114.1966679,4770,"Wong Tai Sin
",5
156407776,residential,,,,,,,yes,,200,91.57748266,22.33496492,114.2168034,4771,"Wong Tai Sin
",5
37692185,tertiary,,,,,,asphalt,yes,,100,270.1862097,22.34522372,114.1964532,4772,"Wong Tai Sin
",5
