ID,angle,latitude,longitude,Name,area_index,distance_cityCenter,mod_count_POI,count_station,mod_area_park,travel_time,FromHomeScore,FromOfficeScore,rent_price,building,sky,road,signboard,wall,tree,sidewalk,fence,x1_poi,x2_station,x3_park,x4_time,Q1_home,Q2_office,rent
12566,73.96900531,22.2797363,114.1766057,"Wan Chai
",13,903.8848859,897,141,384616.6115,5.423309315,1064.204373,1011.476532,,0.301137,0.047051,0.248164,0,0.029016,0.170805,0.000199,0,0.561359346,0.55078125,0.470137488,0.038187289,0.688019437,0.557470024,-0.126550868
12642,95.14342232,22.27868768,114.1707236,"Wan Chai
",13,1519.291118,823,148,224117.7098,9.115746708,955.9531206,910.3100231,40954.54545,0.504328,0.018875,0.194535,0.04032,0.005363,0.000402,0.039598,0.028504,0.514789176,0.578125,0.273951083,0.06614794,0.447347828,0.257679671,0.381570043
12648,251.9984136,22.27981681,114.1777859,"Wan Chai
",13,781.9483338,880,143,310632.0467,4.691690003,1043.747134,1026.730764,,0.505332,0.030801,0.219816,0,0.000176,0.004695,0.105895,0.009766,0.550660793,0.55859375,0.379702191,0.032647167,0.6425375,0.602673439,-0.126550868
12649,263.561443,22.2782656,114.1742288,"Wan Chai
",13,1170.880408,897,138,387602.7982,7.025282448,984.5692466,1160.811607,,0.478434,0.042508,0.218887,0.023684,0.00052,0.021129,0.006492,0,0.561359346,0.5390625,0.473787664,0.050318087,0.510969162,1.000000021,-0.126550868
12654,20.36627608,22.2687019,114.1934831,"Wan Chai
",13,1549.67076,185,86,219843.3083,9.29802456,887.3848035,911.7234611,,0.212113,0.150012,0.134941,0,0.15468,0.122367,0.056363,0.112844,0.113278792,0.3359375,0.268726253,0.067528222,0.294902043,0.261868163,-0.126550868
12668,249.9598001,22.2787186,114.1796444,"Wan Chai
",13,618.1998708,918,147,312647.979,3.709199225,956.2528664,1051.458725,,0.545773,0.027027,0.387141,0.000043,0,0,0.02059,0.012199,0.574575205,0.57421875,0.382166373,0.025207344,0.448014244,0.675950692,-0.126550868
12693,304.3811118,22.27968835,114.1849663,"Wan Chai
",13,94.49985653,869,168,258643.3785,0.566999139,967.747202,1079.686774,,0.459762,0,0.106324,0.107137,0,0,0.101426,0,0.5437382,0.65625,0.316153657,0.001413316,0.473569239,0.759599887,-0.126550868
12730,290.5908357,22.2800532,114.1847675,"Wan Chai
",13,74.80733944,873,167,263010.7088,0.448844037,1048.598434,1065.878137,,0.468566,0.027363,0.343566,0,0,0.031352,0.01807,0,0.546255507,0.65234375,0.321492079,0.000518597,0.653323244,0.718680256,-0.126550868
12812,83.47112152,22.27853173,114.176025,"Wan Chai
",13,983.7346268,908,145,384616.6115,5.902407761,980.1647771,907.7033277,42000,0.525414,0.021434,0.262898,0.027836,0.015102,0.013418,0.037945,0.011664,0.568281938,0.56640625,0.470137488,0.041815219,0.501176844,0.249955157,0.394540943
12823,353.513087,22.28017455,114.1744012,"Wan Chai
",13,1127.909571,890,132,404592.1232,6.767457426,1014.322938,1056.911596,,0.253633,0.123699,0.187039,0.001914,0,0.075199,0.023441,0.000227,0.556954059,0.515625,0.494554626,0.04836573,0.57711961,0.692109383,-0.126550868
12834,89.59757744,22.26387141,114.1896078,"Wan Chai
",13,1889.597802,118,70,25999.19678,11.33758681,980.9065581,1002.071243,,0.469602,0.066297,0.180117,0,0,0.146082,0.070348,0.000676,0.071113908,0.2734375,0.031780211,0.082972624,0.502826022,0.529598992,-0.126550868
12864,225.7463406,22.2779422,114.1862269,"Wan Chai
",13,294.1290293,825,165,245689.3841,1.764774176,972.7911123,1035.68255,,0.562363,0.010555,0.163508,0.037918,0,0.030867,0.044738,0.001238,0.516047829,0.64453125,0.300319296,0.01048336,0.484783206,0.629200587,-0.126550868
12935,337.0412488,22.2774165,114.1800049,"Wan Chai
",13,645.4127398,911,156,303297.7499,3.872476439,1045.405259,1052.394058,,0.537625,0.015676,0.148559,0.007707,0.001051,0.031168,0.22152,0.008785,0.570169918,0.609375,0.370737087,0.026443746,0.646223958,0.678722398,-0.126550868
12976,101.5229328,22.2799265,114.1855432,"Wan Chai
",13,63.39315828,849,165,250489.9881,0.38035895,983.1322911,1100.268821,,0.297867,0.030207,0.248914,0.001957,0.00182,0.000672,0.008199,0,0.531151668,0.64453125,0.306187331,0,0.507774424,0.820591406,-0.126550868
13029,57.73484951,22.32494868,114.1868832,"Kowloon City
",14,1654.801015,264,153,516542.8672,9.92880609,972.5824409,1032.530798,,0.56634,0.020242,0.256805,0.000707,0.009719,0,0.104676,0.026172,0.162995595,0.59765625,0.631398017,0.072304759,0.484319274,0.619860888,-0.126550868
13104,322.1412461,22.317029,114.181965,"Kowloon City
",14,1037.209629,694,211,191665.2638,6.223257774,1089.302357,1036.300747,,0.363633,0.041637,0.326227,0.000039,0.053281,0.045996,0.017488,0.004641,0.433606042,0.82421875,0.234282719,0.044244827,0.743818998,0.631032513,-0.126550868
13115,115.9235346,22.3191037,114.192958,"Kowloon City
",14,2145.716772,246,112,197831.0815,12.87430063,953.9770157,902.6382559,11900,0.113207,0.184133,0.14225,0.001387,0.012262,0.209887,0.053293,0.006188,0.151667716,0.4375,0.241819529,0.094609252,0.442954416,0.234945648,0.021091811
13140,182.2361543,22.33134718,114.1871128,"Kowloon City
",14,1301.937003,273,172,649755.0212,7.811622018,959.0694025,950.8208421,24437.5,0.526258,0.096391,0.289297,0,0,0,0.068012,0,0.168659534,0.671875,0.794230369,0.056272572,0.45427616,0.377726837,0.176643921
13160,40.43848817,22.3193447,114.1924396,"Kowloon City
",14,2092.569874,253,115,363847.931,12.55541924,968.2290494,952.1770443,,0.338871,0.217082,0.329133,0.004449,0,0.014152,0.019918,0.039988,0.156073002,0.44921875,0.444750817,0.092194551,0.474640515,0.38174572,-0.126550868
13253,259.1798041,22.31985153,114.1753288,"Kowloon City
",14,341.5155461,819,205,187103.3674,2.049093277,1036.564614,992.5304772,,0.591891,0.000379,0.15168,0.00098,0,0.085988,0.05166,0,0.512271869,0.80078125,0.228706469,0.012636341,0.626568829,0.501326498,-0.126550868
13308,159.5083402,22.31936968,114.1745489,"Kowloon City
",14,251.7404692,835,201,180089.4195,1.510442815,1041.394882,1086.43853,,0.642082,0.014391,0.002527,0.000277,0.023316,0.006355,0.109586,0.032566,0.522341095,0.78515625,0.220132945,0.008557459,0.637307813,0.779607608,-0.126550868
13314,124.9998333,22.3066369,114.1896261,"Kowloon City
",14,2195.280746,263,89,153196.5875,13.17168448,903.7970235,931.8717019,14550,0.433512,0.034121,0.314707,0.010645,0.01518,0.076422,0.08041,0.029848,0.162366268,0.34765625,0.187260396,0.096861164,0.331390816,0.321574169,0.053970223
13333,25.17110921,22.32431468,114.1885903,"Kowloon City
",14,1793.574974,264,148,471346.7903,10.76144984,987.6520505,928.5866149,,0.284684,0.197105,0.269215,0.002941,0,0.049934,0.056836,0.00707,0.162995595,0.578125,0.576152432,0.078609879,0.517823063,0.311839353,-0.126550868
13335,268.8426606,22.3150286,114.1775448,"Kowloon City
",14,685.9737419,970,220,196226.6548,4.115842451,1144.397671,1090.492374,,0.256129,0.07252,0.337711,0.005016,0.005832,0.140613,0.066555,0.033012,0.607300189,0.859375,0.239858352,0.028286613,0.866310678,0.791620509,-0.126550868
13470,161.8338301,22.3199666,114.1732154,"Kowloon City
",14,151.8866722,856,207,184358.172,0.911320033,983.228822,1074.250677,,0.309391,0.035566,0.217711,0.013898,0.00057,0.156457,0.054699,0.196371,0.535556954,0.80859375,0.22535087,0.004020655,0.507989038,0.743490904,-0.126550868
13514,304.3996912,22.3198541,114.1804658,"Kowloon City
",14,863.3957405,764,225,318402.4637,5.180374443,1025.107418,1053.198811,,0.429691,0.082035,0.163688,0,0.064668,0.075531,0.083668,0.098473,0.477658905,0.87890625,0.389200388,0.036347686,0.601096406,0.681107154,-0.126550868
13581,222.2928084,22.31889852,114.1921625,"Kowloon City
",14,2063.801924,255,118,185505.1009,12.38281154,1010.319359,914.3259029,,0.490836,0.054078,0.383316,0.000012,0,0.015156,0.024363,0,0.157331655,0.4609375,0.226752822,0.090887495,0.568218578,0.269580072,-0.126550868
13602,213.780369,22.30443827,114.1880671,"Kowloon City
",14,2193.365297,326,86,152759.7674,13.16019178,969.2671614,972.4553997,,0.441461,0.054879,0.300297,0.000156,0.002875,0.022184,0.007125,0.021078,0.202013845,0.3359375,0.186726447,0.096774137,0.476948517,0.4418373,-0.126550868
13645,202.663355,22.31374144,114.1899793,"Kowloon City
",14,1930.065335,295,121,160853.8823,11.58039201,1008.605706,1086.304096,,0.203973,0.07577,0.315957,0,0.000207,0.230883,0.008727,0.014961,0.18250472,0.47265625,0.196620317,0.084811245,0.564408667,0.779209235,-0.126550868
13678,179.2559716,22.31721855,114.1869786,"Kowloon City
",14,1542.84898,335,160,161549.5325,9.25709388,983.0282969,944.1990574,21198.91139,0.566465,0.044133,0.205145,0,0,0,0.000051,0,0.207677785,0.625,0.197470648,0.067218278,0.507543217,0.358104265,0.13646292
13680,96.64878791,22.3069424,114.1890507,"Kowloon City
",14,2127.022373,278,95,157040.7909,12.76213424,960.1169487,1034.461855,,0.229551,0.248082,0.296281,0,0,0.072879,0.011109,0.038734,0.171806167,0.37109375,0.191959371,0.093759882,0.456605136,0.625583256,-0.126550868
13705,206.6943673,22.34184079,114.1831579,"Kowloon City
",14,948.7181918,106,110,796546.0301,5.692309151,982.6658413,1057.436783,,0.32593,0.090902,0.273164,0.0025,0.006434,0.181527,0.046016,0.016176,0.063561989,0.4296875,0.973660883,0.040224266,0.506737381,0.693665689,-0.126550868
13746,161.5356386,22.3407201,114.1757131,"Kowloon City
",14,1721.600288,144,110,560713.6926,10.32960173,1079.743228,1038.511807,,0.381074,0.241105,0.085566,0,0,0.059438,0,0.222672,0.0874764,0.4296875,0.685390384,0.075339748,0.722566486,0.637584625,-0.126550868
13846,183.1684615,22.33342794,114.1789285,"Kowloon City
",14,1740.678982,269,166,747685.7203,10.44407389,1004.335479,980.6250573,19000,0.153191,0.21325,0.199582,0,0.000035,0.203363,0.026988,0.028594,0.166142228,0.6484375,0.913936309,0.076206578,0.554914805,0.46604674,0.109181141
13896,258.8726154,22.32696445,114.1854831,"Kowloon City
",14,1631.805235,282,161,617133.1885,9.79083141,929.1754734,1102.098893,,0.342312,0.095898,0.378039,0.000098,0.030652,0.084414,0.050051,0.007973,0.174323474,0.62890625,0.754354956,0.071259958,0.387813926,0.826014525,-0.126550868
13936,45.08201004,22.3318071,114.195407,"Kowloon City
",14,1175.777264,296,166,665401.5633,7.054663584,931.9182296,1038.513521,,0.168008,0.170207,0.341691,0.000391,0.041309,0.068051,0.00032,0.01318,0.183134047,0.6484375,0.813355976,0.050540573,0.39391181,0.637589705,-0.126550868
13950,257.2749935,22.3251029,114.1746572,"Kowloon City
",14,720.3841935,803,229,370442.1655,4.322305161,1165.096663,1086.304096,,0.375352,0.113672,0.359574,0,0,0.061863,0.026039,0.013926,0.502202643,0.89453125,0.452811303,0.029850034,0.912330097,0.779209235,-0.126550868
13991,56.30802436,22.3086914,114.1830714,"Kowloon City
",14,1500.554794,710,154,309170.7196,9.003328764,987.5358349,962.6684369,20562.25166,0.344246,0.130414,0.370711,0.00407,0.00943,0.025984,0.01673,0.010094,0.443675267,0.6015625,0.377915933,0.065296665,0.517564685,0.412835241,0.128563916
14019,225.1736261,22.3828151,114.1882101,"Sha Tin
",15,4535.36395,84,65,336897.3104,27.2121837,978.0460472,891.5326512,31000,0.414363,0.038539,0.277078,0.009781,0.037734,0.072168,0.047859,0.083363,0.049716803,0.25390625,0.41180763,0.203181584,0.496466338,0.20203601,0.258064516
14065,55.6893043,22.36359559,114.1733769,"Sha Tin
",15,3085.854066,53,48,46202.32204,18.5151244,869.3219779,913.6959038,,0.304148,0.158418,0.341723,0,0,0.087039,0.065898,0.026543,0.030207678,0.1875,0.056475573,0.137323883,0.25474353,0.267713173,-0.126550868
14127,10.96357021,22.41151738,114.2232808,"Sha Tin
",15,8326.295448,1100,41,189934.663,49.95777269,993.6971173,924.1279422,21500,0.29098,0.168168,0.203242,0.008891,0.010188,0.110094,0.124301,0.029527,0.689112649,0.16015625,0.232167313,0.375420515,0.531262871,0.298626808,0.140198511
14155,142.1773267,22.3703965,114.1794169,"Sha Tin
",15,3411.454535,75,74,168120.166,20.46872721,1062.274431,1011.528779,,0.191617,0.182402,0.327656,0.000387,0.025199,0.142828,0.017457,0.000098,0.044052863,0.2890625,0.205502285,0.152117365,0.683728657,0.557624848,-0.126550868
14265,9.877035091,22.4195004,114.2261908,"Sha Tin
",15,9257.882479,63,47,277784.6367,55.54729487,952.2430007,924.9888302,18000,0.288457,0.077867,0.335582,0,0.061969,0.147887,0.000539,0.001922,0.036500944,0.18359375,0.339551042,0.41774667,0.439099235,0.301177908,0.096774194
14359,54.54626642,22.4278504,114.2432436,"Sha Tin
",15,10850.96418,630,27,142527.6449,65.10578508,1053.492592,913.6959038,19500,0.39348,0.003402,0.367938,0.001469,0,0.137121,0.054488,0.017152,0.393329138,0.10546875,0.174219175,0.490127479,0.664204271,0.267713173,0.115384615
14414,312.660918,22.3808689,114.1941981,"Sha Tin
",15,4303.757606,79,87,379346.889,25.82254564,943.0511776,1072.291878,,0.086297,0.357832,0.400871,0.015281,0.003781,0.046242,0.006223,0.039523,0.04657017,0.33984375,0.463696024,0.192658675,0.418663344,0.737686326,-0.126550868
14579,259.855923,22.36837478,114.1811781,"Sha Tin
",15,3135.485411,69,68,165965.1936,18.81291247,1047.756999,1083.781668,,0.173871,0.091543,0.352844,0.002309,0.035957,0.216531,0.063176,0.011387,0.040276904,0.265625,0.202868147,0.139578857,0.651452508,0.771734431,-0.126550868
14618,215.7786054,22.3822687,114.1877306,"Sha Tin
",15,4480.124432,90,69,335686.4758,26.88074659,947.4395081,1041.117602,,0.35277,0.167301,0.268523,0.001965,0.001434,0.024457,0.007793,0.116848,0.053492763,0.26953125,0.410327562,0.200671806,0.428419781,0.645306472,-0.126550868
14758,222.5803404,22.3879196,114.2012092,"Sha Tin
",15,5161.39347,110,84,488943.4378,30.96836082,1094.950468,902.5905197,,0.07343,0.211754,0.333793,0.004379,0.033727,0.217195,0.060359,0.006602,0.066079295,0.328125,0.597661756,0.231624898,0.756376264,0.234804189,-0.126550868
14892,301.9247481,22.4252228,114.22797,"Sha Tin
",15,9914.142916,73,43,274747.0629,59.4848575,1049.663186,953.7474258,,0.472863,0.07343,0.219359,0,0.00043,0.030336,0.000898,0.003496,0.04279421,0.16796875,0.335838053,0.447563509,0.655690472,0.386399288,-0.126550868
14963,310.5362612,22.41365863,114.2017311,"Sha Tin
",15,7989.050562,60,18,60802.39604,47.93430337,1034.831246,1110.472517,,0.119227,0.16098,0.385176,0,0.017922,0.156629,0.066941,0.000383,0.034612964,0.0703125,0.074322026,0.360097975,0.622715086,0.850828386,-0.126550868
15038,319.5242482,22.28210276,113.9382829,"Island
",16,21217.94587,56,42,143808.9359,127.3076752,962.9931037,1004.082699,,0.082891,0.237441,0.26868,0.00793,0.056777,0.202898,0.034145,0.002422,0.032095658,0.1640625,0.175785366,0.961145708,0.462999602,0.535559614,-0.126550868
15054,296.012758,22.2660937,113.994679,"Island
",16,17349.19144,195,13,21278.47115,104.0951486,952.1012949,948.522228,,0.136551,0.266023,0.197484,0.005188,0.006902,0.094809,0.123973,0.036215,0.119572058,0.05078125,0.026009815,0.785370934,0.438784185,0.370915272,-0.126550868
15058,86.12757141,22.2641202,114.0017176,"Island
",16,16955.45719,42,10,21213.54328,101.7327431,905.0495324,1027.958294,,0.222762,0.319027,0.223465,0.003512,0,0,0.067988,0,0.023285085,0.0390625,0.02593045,0.76748183,0.334175479,0.60631102,-0.126550868
15091,251.9660404,22.2848464,114.0372217,"Island
",16,12740.40923,18,0,6311.099158,76.44245538,999.2936674,1030.867721,,0.070512,0.045484,0,0,0.017773,0.410625,0.319023,0,0.008181246,0,0.007714395,0.575973397,0.543705504,0.614932633,-0.126550868
15104,11.10270809,22.30813697,114.0159676,"Island
",16,12815.66519,27,20,46180.87667,76.89399114,1032.578199,982.9885979,,0.27366,0.14273,0.043629,0,0.001621,0.042324,0.356574,0,0.013845186,0.078125,0.056449359,0.579392611,0.617705958,0.473050704,-0.126550868
15177,92.56734049,22.289171,114.0352506,"Island
",16,12540.43947,487,0,6311.099158,75.24263682,995.8323571,1008.826607,,0.176875,0.148918,0.183734,0,0.002531,0.273051,0.015328,0.103449,0.303335431,0,0.007714395,0.566887879,0.536010082,0.549617407,-0.126550868
15219,211.589652,22.2894242,113.9390817,"Island
",16,20789.71959,690,52,172108.7812,124.7383175,972.2663056,982.2888533,,0.237762,0.184648,0.323582,0.000199,0.004504,0.093934,0.007902,0.035277,0.431088735,0.203125,0.210377783,0.941689477,0.48361642,0.470977126,-0.126550868
15227,93.77609984,22.20477516,114.0261186,"Island
",16,18429.76836,91,0,9838.356728,110.5786102,904.1491577,939.392013,,0.530355,0.089789,0,0,0.117254,0.009031,0.233668,0,0.054122089,0,0.01202595,0.834466364,0.332173705,0.343859377,-0.126550868
15326,260.3275005,22.20548169,114.0261493,"Island
",16,18391.45882,93,0,9838.356728,110.3487529,987.0557371,912.9091324,21250,0.217289,0.174949,0.007344,0,0.07159,0.151863,0.259094,0.049195,0.055380743,0,0.01202595,0.832725791,0.516497299,0.265381705,0.137096774
15336,286.1063092,22.22492036,114.1109837,"Island
",16,9827.520688,49,0,796.308545,58.96512413,1144.215048,1087.090868,,0.116352,0.428562,0.144949,0,0.007723,0.014344,0.137609,0.06418,0.027690371,0,0.000973371,0.443627875,0.865904658,0.781540702,-0.126550868
15380,203.1929299,22.23608751,113.9619953,"Island
",16,22073.11824,220,24,101355.3036,132.4387094,1012.807269,1028.400341,,0.110492,0.060137,0.172449,0,0.017332,0.409613,0.110234,0.015621,0.135305223,0.09375,0.123892017,1.000000004,0.573749869,0.607620956,-0.126550868
15382,268.1481146,22.2432895,113.9766737,"Island
",16,20416.67217,401,15,439.118678,122.500033,953.9614503,932.1433546,28000,0.178934,0.184574,0.311078,0.003934,0.002016,0.132086,0.006809,0.081898,0.249213342,0.05859375,0.000536758,0.924740269,0.44291981,0.322379167,0.220843672
15383,95.17515518,22.28101952,114.0391623,"Island
",16,12918.84732,780,0,6311.099158,77.51308392,986.5473053,1043.512867,,0.133328,0.113875,0.223336,0.000387,0.040262,0.29627,0.000133,0.014977,0.487728131,0,0.007714395,0.584080635,0.515366918,0.652404446,-0.126550868
15398,261.4662126,22.20562137,114.0270349,"Island
",16,18303.03064,242,0,229838.3567,109.8181838,1064.467667,1054.915344,,0.147418,0.212883,0,0.000023,0.000297,0.159051,0.36623,0.057438,0.149150409,0,0.280943736,0.828708104,0.688604811,0.686193817,-0.126550868
15447,1.861962971,22.2826646,114.0395661,"Island
",16,12754.97658,399,0,6311.099158,76.52985948,976.5718659,912.8082623,24666.66667,0.529469,0.146941,0,0,0.008438,0.057852,0.149609,0.029828,0.247954688,0,0.007714395,0.576635257,0.493188837,0.265082793,0.17948718
15463,262.9587751,22.29354189,113.9413358,"Island
",16,20389.19791,59,46,575349.8722,122.3351875,1028.016822,940.4871334,,0.01068,0.213578,0.316219,0,0,0.236496,0.010543,0.013316,0.033983638,0.1796875,0.70328097,0.923491991,0.607564791,0.347104587,-0.126550868
15757,101.5885161,22.2909992,113.9444457,"Island
",16,20215.11417,60,41,355349.8722,121.290685,1005.603058,1055.289946,,0.205496,0.055109,0.280793,0,0.001086,0.286727,0.066645,0.002582,0.034612964,0.16015625,0.434363185,0.91558259,0.557732976,0.68730389,-0.126550868
15813,176.0533576,22.30048274,113.9357286,"Island
",16,20624.64875,582,26,88406.40391,123.7478925,928.1638436,886.2983944,29750,0.074117,0.364746,0.386539,0.000023,0,0.027988,0,0.022555,0.36312146,0.1015625,0.108063883,0.934189573,0.385564802,0.186525149,0.242555831
15849,351.0648123,22.29570969,113.952,"Island
",16,19289.26073,654,22,130821.6018,115.7355644,878.3098449,913.9747173,56000,0.208918,0.29207,0.308707,0.000176,0.005023,0.000004,0.01693,0.157086,0.408432977,0.0859375,0.159910252,0.873516937,0.274725972,0.268539391,0.568238213
15919,225.2257136,22.28301782,114.0379255,"Island
",16,12839.38428,953,0,6311.099158,77.03630568,1039.765765,1081.657817,,0.066785,0.263676,0.164957,0.003109,0,0.150039,0.105383,0.032602,0.596601636,0,0.007714395,0.580470275,0.633685847,0.765440749,-0.126550868
15927,1.861962971,22.28350019,114.0395953,"Island
",16,12684.1215,1121,0,6311.099158,76.104729,971.7686713,944.1658892,20033.33333,0.330922,0.232168,0.052426,0.000547,0.115543,0.034926,0.09184,0.014406,0.702328508,0,0.007714395,0.573415994,0.482510045,0.358005976,0.122001654
15981,157.4007283,22.2844668,114.0383677,"Island
",16,12690.47763,994,0,6311.099158,76.14286578,1074.749668,948.7355191,27775,0.14627,0.155527,0.049586,0,0,0.202801,0.192117,0.079121,0.622404028,0,0.007714395,0.573704781,0.711464461,0.371547325,0.218052109
15982,262.8428177,22.29305916,113.949683,"Island
",16,19629.65319,38,30,173257.2401,117.7779191,986.7352738,986.5910838,,0.133375,0.199988,0.260488,0,0,0.197301,0.006191,0.082445,0.020767778,0.1171875,0.211781606,0.888982485,0.515784823,0.48372608,-0.126550868
16014,218.7619602,22.3281707,114.1637479,"Sham Shui Po
",17,917.1901621,805,251,350183.8866,5.503140973,973.3331712,996.256844,,0.273652,0.04932,0.178449,0.004523,0.029723,0.244281,0.088766,0,0.503461296,0.98046875,0.428048524,0.038791807,0.485988349,0.512368975,-0.126550868
16096,95.98923115,22.336559,114.143829,"Sham Shui Po
",17,1365.521611,178,99,245798.0646,8.193129666,1101.422563,1010.175757,,0.045941,0.161727,0.346055,0.018473,0,0.183359,0.032117,0.062043,0.108873505,0.38671875,0.300452142,0.059161505,0.770765469,0.553615392,-0.126550868
16114,310.1261484,22.3290186,114.1665742,"Sham Shui Po
",17,1125.855595,794,256,364153.3034,6.75513357,978.4459623,1021.277996,,0.399672,0.107477,0.36357,0.00002,0.003086,0.030324,0.007844,0.00716,0.496538704,1,0.44512409,0.048272409,0.497355457,0.586515053,-0.126550868
16212,340.6322104,22.3341475,114.1505349,"Sham Shui Po
",17,629.6692285,318,150,351929.4415,3.778015371,1007.535695,1014.329763,,0.356379,0.185836,0.30177,0.024672,0.018742,0.002305,0.004754,0.003516,0.196979232,0.5859375,0.430182209,0.025728448,0.562029746,0.565925105,-0.126550868
16237,129.7020302,22.33224952,114.165313,"Sham Shui Po
",17,909.374664,612,226,322172.5746,5.456247984,925.0334712,1002.356856,,0.526,0.055438,0.229914,0,0,0.004379,0.01352,0,0.382001259,0.8828125,0.393808797,0.038436714,0.378605143,0.530445361,-0.126550868
16265,313.5316533,22.32574229,114.1541763,"Sham Shui Po
",17,840.5238439,367,150,232994.8297,5.043143063,1042.079349,923.3874202,21604.67066,0.27952,0.25259,0.354738,0,0.01641,0,0.006105,0.082309,0.227816237,0.5859375,0.284802062,0.035308514,0.638829566,0.296432392,0.141497155
16304,132.1492441,22.32751933,114.15873,"Sham Shui Po
",17,649.274037,612,217,321864.778,3.895644222,1066.831246,1001.872431,,0.156316,0.121277,0.384547,0.001352,0.035879,0.12709,0,0.004508,0.382001259,0.84765625,0.39343256,0.026619182,0.693859681,0.529009845,-0.126550868
16313,220.5042034,22.32691268,114.1567168,"Sham Shui Po
",17,675.6657831,520,188,240904.4184,4.053994699,988.6704756,1085.286801,,0.276863,0.126273,0.358426,0.002789,0.000641,0.124105,0.017188,0.006059,0.32410321,0.734375,0.294470376,0.027818277,0.520087296,0.776194646,-0.126550868
16330,33.78308069,22.34090891,114.1731252,"Sham Shui Po
",17,1920.820191,171,100,507628.8522,11.52492115,896.5912449,1023.963559,,0.186691,0.11623,0.163164,0,0.00177,0.278617,0.246633,0,0.104468219,0.390625,0.620501939,0.084391197,0.315370435,0.594473279,-0.126550868
16336,131.335988,22.32890569,114.156852,"Sham Shui Po
",17,455.9327255,536,217,320806.8742,2.735596353,979.0441372,966.1391713,23866.66667,0.384828,0.227258,0.326645,0.000211,0.017547,0.016023,0.00034,0,0.334172435,0.84765625,0.392139428,0.017834824,0.49868536,0.423120193,0.169561621
16414,309.7390574,22.33046467,114.157988,"Sham Shui Po
",17,319.8430024,575,227,277322.1382,1.919058014,1085.747488,959.442796,22200,0.084672,0.175449,0.31566,0,0.021367,0.201156,0,0.013363,0.358716174,0.88671875,0.338985706,0.011651661,0.735915569,0.403276583,0.148883375
16420,112.3719415,22.341877,114.166628,"Sham Shui Po
",17,1430.793906,311,129,161020.6579,8.584763436,877.4418451,1088.005212,,0.006652,0.221703,0.390297,0.006824,0,0.185906,0.000434,0.105457,0.192573946,0.50390625,0.196824176,0.062127116,0.272796176,0.784250211,-0.126550868
16488,274.3049646,22.3419198,114.1659674,"Sham Shui Po
",17,1385.445959,313,130,156646.7673,8.312675754,864.1175335,1144.118562,,0.01707,0.263258,0.316203,0.007953,0.000055,0.280652,0.001195,0.039633,0.193832599,0.5078125,0.191477735,0.060066757,0.243172652,0.950532921,-0.126550868
16508,117.9543437,22.34237894,114.1669818,"Sham Shui Po
",17,1495.523069,301,123,151819.122,8.973138414,965.1687544,1121.710699,,0.219859,0.045301,0.188461,0,0.005758,0.271828,0.067434,0.152211,0.18628068,0.48046875,0.185576646,0.065068051,0.467836657,0.884130894,-0.126550868
16518,249.4475211,22.33516315,114.147904,"Sham Shui Po
",17,919.4124543,266,129,351279.2023,5.516474726,1119.57747,965.1687544,14500,0.375969,0.08032,0.417379,0.001742,0,0.048211,0.004355,0,0.164254248,0.50390625,0.429387387,0.038892776,0.811128704,0.420244522,0.053349876
16523,322.5196178,22.32724216,114.1544887,"Sham Shui Po
",17,672.4134305,437,175,233359.9302,4.034480583,1051.728147,1072.93638,,0.25398,0.093641,0.35409,0.001102,0.018906,0.096914,0.051742,0.000117,0.2718691,0.68359375,0.285248344,0.027670508,0.660281435,0.739596202,-0.126550868
16621,184.2485297,22.33245159,114.1754234,"Sham Shui Po
",17,1523.729016,393,198,517748.9799,9.142374096,909.4622166,1030.592892,,0.216094,0.083195,0.260898,0,0.005645,0.254594,0.104609,0.030867,0.244178729,0.7734375,0.632872314,0.066349573,0.343986062,0.61411822,-0.126550868
16691,308.0107031,22.327478,114.1618688,"Sham Shui Po
",17,823.828729,756,237,370825.0751,4.942972374,1034.831246,960.3831528,18800,0.504078,0.052266,0.399746,0.000035,0.004691,0,0.003207,0,0.472624292,0.92578125,0.453279354,0.034549981,0.622715086,0.406063177,0.106699752
16711,245.7830028,22.33478889,114.173708,"Sham Shui Po
",17,1751.877616,334,172,446752.4304,10.5112657,1072.92849,1034.831246,,0.358871,0.199422,0.245426,0,0.00075,0.098688,0.044875,0.036938,0.207048458,0.671875,0.546089428,0.076715382,0.707415493,0.626677886,-0.126550868
16763,309.1947332,22.33412507,114.1609439,"Sham Shui Po
",17,471.7392501,514,216,293839.4159,2.830435501,962.746916,1023.055264,,0.50407,0.036562,0.300074,0,0,0,0.035699,0,0.32032725,0.84375,0.359175659,0.018552985,0.46245226,0.591781698,-0.126550868
16826,219.869967,22.32715683,114.1615814,"Sham Shui Po
",17,831.7541864,761,237,370493.8577,4.990525118,964.3010487,1005.333171,,0.470793,0.059699,0.368297,0.006613,0.001871,0.016797,0.010176,0.001289,0.475770925,0.92578125,0.452874489,0.034910069,0.465907514,0.539265182,-0.126550868
16907,181.4235398,22.34020514,114.1640388,"Sham Shui Po
",17,1110.782923,368,160,175477.1602,6.664697538,995.9665709,1001.084117,,0.069473,0.260375,0.287598,0.000621,0.023273,0.222613,0.069805,0.025641,0.228445563,0.625,0.214495133,0.04758759,0.536308475,0.526673808,-0.126550868
