FID,wall,building,sky,tree,road,sidewalk,earth,mountain,car,streetlight,grass,person,plant,fence,railing,bridge,signboard,van,windowpane,column,awning,bicycle,ashcan,pier,ceiling,water,minibike,chair,lake
2268,0.0,0.201203,0.10656199999999999,0.20933600000000002,0.338477,0.05175,0.00013700000000000002,0.0,0.008312,0.0,0.017797,0.0023239999999999997,0.0,0.000312,0.05372999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001418,0.0,0.0,0.0,8e-06,0.0,0.0
2269,0.00298,0.124168,0.168484,0.240285,0.279906,0.065586,0.0,0.0,0.072148,0.00025,0.0,0.0,0.00018,0.0068319999999999995,0.039148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,0.000152,0.086562,0.342227,0.138148,0.31751999999999997,0.014137,3.1e-05,0.0,0.06564099999999999,0.0,8e-06,0.0,0.033305,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,0.00157,0.101215,0.164598,0.26377,0.24871500000000002,0.031785,0.010723,0.0,0.12584800000000002,0.0,0.0,0.001602,0.0,0.019496,0.030680000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,0.0072109999999999995,0.009651999999999999,0.202594,0.34069499999999997,0.209973,0.005055,0.090379,0.0,0.01316,0.0007030000000000001,0.03977,0.001117,0.065855,0.000152,0.0,0.000598,0.002125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,0.008695,0.000977,0.267836,0.307473,0.358887,0.00598,0.022801,0.0,0.0035310000000000003,9e-05,0.003867,0.00028900000000000003,0.013930000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,0.02257,0.088121,0.050168,0.371668,0.33316399999999996,0.032257999999999995,0.021281,0.0,0.0025510000000000003,0.0,0.011073999999999999,0.0,0.034059,0.019262,0.0,0.0,0.013219,0.0,0.0,0.0,0.0,0.0,0.000293,0.0,0.0,0.0,0.0,0.0,0.0
2275,0.0014960000000000002,0.125406,0.371965,0.040867,0.370262,0.050492,0.0,0.005555,0.01102,0.0008710000000000001,0.0,0.0,0.0,0.011793000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,0.016156,0.212648,0.206098,0.160824,0.15332,0.031445,0.000453,0.0007379999999999999,0.0,0.0,0.11268,0.0,0.00040599999999999995,0.06615599999999999,0.0,0.0,0.004723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,0.029812,0.133922,0.22888699999999998,0.117164,0.173777,0.11523800000000001,0.0,0.0,0.028319999999999998,0.000254,0.0,0.0,0.138562,0.029598000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,0.056309000000000005,0.182559,0.23654299999999998,0.054996,0.284773,0.031996,0.0,0.0,0.07733200000000001,0.000492,0.006679999999999999,0.00443,0.00116,0.001816,0.00021899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,0.014816,0.14711300000000002,0.18726199999999998,0.206367,0.15346500000000002,0.21265599999999998,0.0,0.0,0.026969,0.0,0.00019099999999999998,0.0,0.050051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,0.017344,0.098816,0.296293,0.12603499999999998,0.279699,0.007137,0.00223,0.0,0.11717999999999999,0.001648,0.01057,0.0,0.041188,0.000188,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,0.015406,0.09247999999999999,0.2485,0.251434,0.272004,0.010688,0.0,0.0,0.106031,0.0,0.0,0.0,0.003457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,0.014866999999999998,0.442172,0.039652,0.04482,0.385344,0.024645,0.0,0.0,0.037125,0.0,0.0,0.000676,0.0,0.0,0.0,0.0,0.009711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,0.041328,0.18595699999999998,0.16503900000000002,0.18302000000000002,0.311773,0.05675,0.012375,0.0,0.032527,0.004125,0.000242,0.0011949999999999999,0.0008320000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000746,0.00409,0.0,0.0,0.0,0.0,0.0,0.0
2285,0.005023,0.04977,0.281934,0.21841799999999997,0.407754,0.015805,0.000152,0.0,0.016609,0.001074,0.0,0.0,0.0,0.002754,0.0,0.0,0.000379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,0.00041,0.116199,0.286535,0.111176,0.455676,0.012237999999999999,0.0,0.0,0.01659,0.000328,0.0,0.0,0.00020299999999999997,0.0,0.0,0.0,0.0006450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,0.002215,0.036695,0.210031,0.25707399999999997,0.236051,0.008121,0.0,0.0,0.003988,0.0,0.033867,0.0,0.025644999999999998,0.085852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0
2288,0.0,0.244887,0.086832,0.26401199999999997,0.295973,0.006640999999999999,0.018246000000000002,0.0,0.078297,0.0,0.004164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,0.01718,0.20695700000000003,0.11,0.234812,0.306867,0.000102,0.0,0.0,0.063324,0.0,0.0,0.0036090000000000002,0.0012460000000000001,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,0.015391,0.08477699999999999,0.096773,0.35591,0.35246500000000003,0.003098,0.035641,0.0037070000000000002,0.013199,0.001812,0.008734,0.0,0.028199000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,0.0,0.29984,0.09222999999999999,0.188746,0.280062,0.131156,0.0,0.0,0.00525,0.0,0.0,0.0,0.002445,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,0.02375,0.027766000000000002,0.444621,0.071,0.30048800000000003,0.0,0.0,0.0,0.098402,0.005562,0.0,0.0,0.0,0.0,0.02841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,0.004711,0.064582,0.283621,0.19206199999999998,0.33534400000000003,0.002258,0.006414,0.0,0.04527,6.6e-05,0.0,0.0,0.0,0.026680000000000002,0.000824,0.0,0.035531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,0.023555,0.101855,0.219898,0.075641,0.20010899999999998,0.091438,0.001379,0.0,0.008219,4e-06,0.04727,0.0,0.04243,0.025215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009880000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,0.0,0.090699,0.270043,0.23565999999999998,0.16532,0.036476999999999996,0.083988,0.0,0.006328,0.0,0.0,0.0,0.010281,0.075129,0.0,0.0,0.0,0.006148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010465,0.0,0.0
2296,0.030125,0.19081199999999998,0.257633,0.10248800000000001,0.140059,0.024977000000000003,0.034464999999999996,0.0,0.099879,0.000285,0.015344,0.0,0.011715,0.007684000000000001,0.022703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,0.012496,0.191523,0.047648,0.31057399999999996,0.305,0.061827999999999994,0.0,0.0,0.006082,0.0,0.006534999999999999,0.0,0.055211,0.000516,0.0,0.0,0.002531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,7e-05,0.119059,0.307895,0.163645,0.184773,0.13128499999999999,0.000719,0.0,0.0,0.0,0.006601999999999999,0.0,0.003055,0.082617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000277,0.0,0.0,0.0,0.0,0.0,0.0
2299,0.0,0.022258,0.168184,0.228008,0.198035,0.03907,0.0,0.0,0.0,0.0,0.098223,0.0,0.000176,0.135785,0.0,0.0,0.000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.012094,0.00040199999999999996,0.27780900000000003,0.166301,0.196199,0.11501600000000001,0.000668,0.0,0.001023,0.0,0.006742000000000001,0.0,0.043434,0.047367,0.003336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004992,0.0,0.0,0.0,0.0,0.0,0.0
2301,0.0,0.0,0.30259,0.24368800000000002,0.0,0.0,0.000359,0.0,0.0,0.000453,0.308992,0.0,0.020121,0.00732,0.0,0.0,0.000539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,0.0,0.093047,0.251496,0.181293,0.214387,0.049117,0.04375,0.0,0.00013700000000000002,0.001996,0.004848,0.0,0.004852,0.14491800000000002,0.0,0.0,0.007117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,0.0,0.055566,0.13252,0.358973,0.273461,0.0,0.09572699999999999,0.0,0.004098,0.0012929999999999999,0.075883,0.0,0.0,0.000488,0.0,0.0,0.000594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,0.055952999999999996,0.012586,0.308105,0.196695,0.32366,2e-05,0.01609,0.0,0.017473,0.0,0.0009880000000000002,0.0,0.0,1.2e-05,0.052953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,0.00109,0.102648,0.271461,0.132828,0.321969,0.035188,0.002398,0.00046100000000000004,0.06959,0.00782,0.011676,0.0,0.007887,0.002344,0.018680000000000002,0.0,0.011047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,0.0,0.062223,0.367336,0.12377,0.331637,0.008387,0.050441,0.0,0.017262,0.0,0.00309,0.0,0.0,0.012866999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022987999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2307,0.024781,0.025844,0.307637,0.170574,0.288711,0.00021099999999999998,0.004984000000000001,0.0,0.103125,0.0,0.028148000000000003,0.0,0.00923,0.003035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0
2308,0.0,0.07778099999999999,0.314695,0.15829300000000002,0.293879,0.021008000000000002,0.000426,0.00047699999999999994,0.066312,0.000852,0.0071719999999999996,0.0,0.002852,0.01993,0.0,0.0,7.4e-05,0.002996,0.0,0.0,0.0,0.0,0.016961,0.0,0.0,0.0,0.0,0.0,0.0
2309,0.030581999999999998,0.06604700000000001,0.417125,0.130078,0.295352,0.050391000000000005,0.0,0.0,0.002848,0.001098,8e-06,0.0,0.0,0.00082,0.0,0.0,0.005652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,0.0,0.070566,0.172809,0.278113,0.17607799999999998,0.054988,0.000434,0.0,0.033125,0.00033999999999999997,0.029733999999999997,0.0,0.109801,0.07109,0.0,0.0,0.002719,0.0,0.0,0.0,0.000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,0.008215,0.021176,0.275043,0.231977,0.257922,0.081062,0.001547,0.0,0.020113,0.0061329999999999996,0.053265999999999994,0.0,0.006301,0.029012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,7.8e-05,0.059383000000000005,0.310207,0.181648,0.163047,0.01948,0.153969,0.0,0.0,8e-06,0.018695,0.0,0.012797,0.027339999999999996,0.0,0.0,0.001266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,0.024676,0.018566,0.057254,0.415465,0.314887,0.031316000000000004,0.01402,0.0,0.021129,0.006051,0.045870999999999995,0.0,0.017211,0.028406,0.0,0.0,0.005027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,0.004293,0.033414,0.213824,0.296613,0.25690599999999997,0.018394999999999998,0.0014060000000000001,0.000105,0.0745,0.0,0.046836,0.0,0.021391,0.006145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035659999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2315,0.0,0.01684,0.20598400000000003,0.489359,0.169129,0.073488,0.005746,0.0,0.000199,9.8e-05,0.01059,0.0,4.3e-05,0.020797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,0.00016,0.060320000000000006,0.405574,0.124633,0.28641,0.000566,0.040742,0.0,0.010965,0.0,0.033805,0.0,2.7000000000000002e-05,0.035676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001121,0.0,0.0,0.0
2317,5.5e-05,0.036051,0.069301,0.42022299999999996,0.312262,0.037121,0.065098,0.0,0.049694999999999996,0.0,0.0075,0.0,0.0007070000000000001,0.000676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001312,0.0,0.0,0.0,0.0,0.0,0.0
2318,0.002281,0.0008119999999999999,0.24156999999999998,0.274898,0.28532399999999997,0.035582,0.018879,0.0,0.020594,2.3e-05,0.013425999999999999,0.0,0.047336,0.050730000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008168,0.0,0.0,0.0,0.0,0.0,0.0
2319,0.0,0.027145,0.18673399999999998,0.366102,0.296109,0.014281,0.022953,0.0,0.057,0.0,0.007801000000000001,0.0,0.005961,0.012809000000000001,0.0,0.0,0.0,0.0009570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,0.042605000000000004,0.178637,0.194477,0.19730899999999998,0.195383,0.081836,0.027262,0.0,0.059401999999999996,0.000762,0.0,0.0,0.0,0.021438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,0.0018629999999999999,0.066906,0.438258,0.090012,0.321887,0.020926,0.05173,0.0,0.0,0.0,0.001426,0.0019489999999999998,0.0,0.002707,0.0,0.0,0.002305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,0.015738,0.17971900000000002,0.287652,0.045617000000000005,0.235816,0.010676,0.017695,0.0,0.063324,0.000898,0.032202999999999996,0.0,0.056699,0.022941,0.00457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,0.018956999999999998,0.139523,0.26751199999999997,0.11545699999999999,0.374418,0.029867,0.006762000000000001,0.0,0.020305,0.005065999999999999,0.00673,0.0,0.000504,0.001809,0.012504000000000001,0.0,0.000586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,0.061324000000000004,0.223363,0.279254,0.076172,0.271129,0.006258,0.0,0.0,0.02384,0.000426,3.5e-05,0.0,0.0,0.023184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,0.023707,0.187371,0.32884,0.086609,0.203031,0.018359,0.076375,0.0,0.002441,0.000195,0.0,0.0,0.015538999999999999,0.04423,0.0,0.000176,0.005898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,0.000848,0.245023,0.094688,0.198473,0.33819899999999997,0.007065999999999999,0.0,0.0,0.026535000000000003,0.000215,0.0,0.0,0.0,0.085086,0.0,0.0,0.003867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,0.00059,0.051976999999999995,0.377207,0.086168,0.394512,0.0,0.0,0.057289,0.016992,0.0,3.1e-05,0.0,0.0,0.00475,0.009152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,0.007773,0.034469,0.11143399999999999,0.41240200000000005,0.099102,0.001727,0.318254,0.0,0.003258,0.0,0.00193,0.0,0.000656,0.008707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2329,0.0,0.054699,0.059445000000000005,0.391367,0.363242,0.047367,0.035973000000000005,0.0,0.027801,0.0,0.017738,0.0005740000000000001,0.000926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867,0.0,0.0,0.0,0.0,0.0,0.0
2330,0.02393,0.02257,0.249664,0.357172,0.24755500000000003,0.00207,0.000488,0.0,0.006887000000000001,0.001477,0.0,0.0,0.0,0.02443,0.011448999999999999,0.023629,0.021789,0.0068909999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,0.013706999999999999,0.013519999999999999,0.156887,0.40682399999999996,0.223539,0.001008,0.142145,0.0,0.0020859999999999997,5.5e-05,0.0011560000000000001,0.0,0.003008,0.036066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,0.046082,0.020531,0.442891,0.099355,0.327758,0.0,0.0014140000000000001,4e-06,0.014301,0.0016879999999999998,0.0,4e-06,0.016253999999999998,0.005879,0.02384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,0.032934,0.099547,0.306676,0.11241,0.255434,0.12229300000000001,0.0038829999999999997,0.0,0.0,0.00022999999999999998,0.0,0.0,0.036242,0.0063549999999999995,0.0,0.0,0.007051000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,0.013831999999999999,0.06372699999999999,0.25656599999999996,0.192457,0.197363,0.0885,0.0047420000000000006,0.0,0.006102000000000001,0.0,0.000488,0.0,0.033918000000000004,0.035805000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005549999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2336,0.007902,0.145547,0.324277,0.152371,0.170086,0.085145,0.000168,0.0,0.032202999999999996,0.002039,0.006594,0.0,0.046363,0.005633,0.0,0.0,0.005398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,0.019117,0.07493,0.337254,0.085578,0.43946499999999994,0.025555,0.0,0.0,0.017473,0.000102,0.0,0.000516,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,0.008426000000000001,0.0045590000000000006,0.249629,0.24719499999999997,0.326992,0.020437999999999998,0.018647999999999998,0.0,0.07843,0.0,0.015569999999999999,0.0,0.002902,0.0,0.012594,0.0,0.002898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,0.016215,0.023996,0.394914,0.113641,0.276117,0.024659999999999998,0.060508000000000006,0.020672,0.015637,4e-06,0.024863,0.0,0.004602,0.000426,0.0,0.0,0.02027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,0.000895,0.008047,0.185531,0.292883,0.278301,0.007742,0.07614800000000001,0.0,0.007762000000000001,0.0,0.032289,0.0,0.083914,0.002914,0.0,0.0,0.023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,0.000207,0.091668,0.343957,0.081457,0.46102,0.004926,0.000125,0.0,0.016207,0.000367,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,0.0,0.32010500000000003,0.13889100000000001,0.046859,0.337289,0.003742,0.0,0.0,0.148855,0.0,0.000184,0.000746,0.000953,0.00143,0.0009449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,0.081414,0.036406,0.13375399999999998,0.254852,0.227102,0.015038999999999999,0.046789,0.0,0.0,0.0,0.0,0.0,0.046293,7e-05,0.024199000000000002,0.115875,0.017117,0.0,0.0,0.00098,0.0,0.0,0.000109,0.0,0.0,0.0,0.0,0.0,0.0
2344,0.016375,0.31001999999999996,0.009242,0.216902,0.102199,0.21168800000000002,0.0,0.0,0.030906,0.0,0.0,0.016004,0.018375,0.0,0.0,0.0,0.002191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,0.0135,0.0065780000000000005,0.404348,0.154828,0.300379,0.008426000000000001,0.0,0.0,0.084496,0.00041,0.0,0.0,0.0,0.010320000000000001,1.2e-05,0.0,0.016703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,0.005117,0.053305,0.193254,0.300277,0.315805,0.026621,0.004871,0.0,0.08267999999999999,0.0,4e-06,0.0,0.0,0.018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,0.05309,0.07295700000000001,0.318969,0.072543,0.430504,0.005824,0.011953,0.0,0.028461,0.0,0.0,0.0,0.003176,0.0007379999999999999,0.0,0.00022999999999999998,0.0015550000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,0.000617,0.03857,0.297191,0.242375,0.24192199999999997,0.08480900000000001,0.004848,0.0,0.020906,0.0006799999999999999,0.028589999999999997,0.000223,0.013194999999999998,0.018797,0.00021099999999999998,0.0,0.006922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0.003023,0.208684,0.157875,0.184035,0.2765,0.069965,0.066852,0.0,0.006453,1.2e-05,0.007266,2.3e-05,0.009516,0.009785,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,0.001297,0.158906,0.13253900000000002,0.273859,0.27114499999999997,0.113844,0.001598,0.0,0.032629000000000005,0.0,0.00045700000000000005,0.0,0.013269999999999999,0.00045700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,0.019105,0.108203,0.356258,0.10619100000000001,0.30757399999999996,0.012512,0.034359,0.0,0.018746000000000002,0.000426,0.0,0.007984,0.017945,3.1e-05,0.0,0.0,0.003273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,0.044258,0.07979299999999999,0.141758,0.273883,0.30304699999999996,0.055015999999999995,0.043004,0.0,0.022387,0.0009689999999999999,0.0,0.0,0.002973,0.006719,0.018547,0.0,0.0,0.0,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,0.0045119999999999995,0.010043,0.246586,0.312918,0.341422,0.005414,0.019984000000000002,0.0,0.040719,0.0,0.000762,0.0,8e-06,0.017633000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,0.000371,0.080023,0.22809400000000002,0.27316,0.327391,0.00782,0.078422,0.0,0.003996,3.9e-05,0.0,0.0,0.0,0.000684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,0.003055,0.186703,0.203309,0.21940199999999999,0.11710899999999999,0.23163699999999998,0.0,0.0,0.0043479999999999994,0.003406,0.001035,0.00018,0.022219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004922,0.0
2356,0.0,0.08339500000000001,0.31132,0.148453,0.30618,0.038949,0.0,0.0,0.052476999999999996,0.001953,0.016194999999999998,0.0,0.014594,0.0,0.0,0.0,0.020347999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,0.063746,0.09591000000000001,0.251379,0.20980900000000002,0.22495300000000001,0.056133,0.015184,0.00044500000000000003,0.037312,5.1e-05,0.04427,0.0,0.0008089999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,0.0,0.0020859999999999997,0.351367,0.246852,0.232422,0.0,0.036172,0.0,0.088621,0.000184,0.0,0.0,0.01659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,0.000656,0.066945,0.42290600000000006,0.062684,0.305766,0.008492,0.000297,0.0039020000000000005,0.083,0.0009019999999999999,0.004145,0.0,0.01677,0.019597999999999997,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003172,0.0,0.0
2360,0.027824,0.09816,0.43221099999999996,0.037238,0.26768400000000003,0.020328,0.0,0.003195,0.101656,0.000672,0.0027660000000000002,0.0,0.00732,0.0008710000000000001,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0.06607,0.037495999999999995,0.22375,0.060288999999999995,0.210781,0.061223,0.016852000000000002,0.0,7.8e-05,0.0,0.0,0.0,0.001434,0.104348,0.00409,0.198418,0.0,0.0,0.0,0.001016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,0.012027,0.019625,0.03284,0.439758,0.19145299999999998,0.099531,0.09300800000000001,0.0009220000000000001,0.010352,0.0008320000000000001,0.017691,0.0,0.017789,0.054594000000000004,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,0.00266,0.109727,0.191211,0.203801,0.30796100000000004,0.002156,0.11012899999999999,0.0,0.070398,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0007070000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
