FID,angle,latitude,longitude,wall,ceiling,road,earth,building,sky,tree,sidewalk,person,car,fence,railing,signboard,bridge,minibike,grass,mountain,skyscraper,streetlight,plant,van,column,windowpane,ashcan,awning,bicycle,fountain,water,sculpture,bulletin board,lamp,chair
14115,285.4314089,22.37819919,114.2001734,0,0,0.337297,0.051832,0.001699,0.239422,0.262863,0.010922,0.000785,0.04268,0.039332,0,0.002262,0.010621,4.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14116,222.2400504,22.38571967,114.1990857,0.007461,0,0.434152,0,0.20727,0.216484,0.076414,0.012352,0,0.019086,0.004047,4.70E-05,0.007938,0.007375,0,0.002902,0,0,9.00E-05,0.002281,0,0,0,1.20E-05,0,0,0,0,0,0,0,0
14117,155.1705049,22.4189136,114.2294552,0.022613,0,0.289758,0,0.27223,0.159988,0.155164,0.01207,9.00E-05,0,0.001906,0.023957,0.028898,0,0,0,0.022117,0,0.000207,0,0,0,0,0,0,0,0,0,0,0,0,0
14118,284.5529663,22.4109844,114.2097747,0,0,0.443836,0.006762,0.021461,0.160234,0.297453,0.001508,0,0,0.029859,0.015625,0.021973,7.80E-05,0,0,0,0,0.000613,0,0,0,0,0,0,0,0,0,0,0,0,0
14119,88.67585325,22.3772059,114.201134,0.001348,0,0.247625,0.034141,0.096906,0.166984,0.253789,0.039508,0,0.010117,0.048926,0,0.019617,0.005039,0,0.023031,0.035379,0,0.000395,0.017195,0,0,0,0,0,0,0,0,0,0,0,0
14120,279.8186862,22.39470288,114.1886274,0.123758,0,0.236289,0.000949,0.116539,0.270375,0.093777,0.097473,0,0,0.011305,0.02118,0,0,0,0,0,0,0.001129,0.016863,0,0,0,0,0,0,0,0,0,0,0,0
14121,73.92269759,22.3825245,114.1720721,0.054648,0,0.284352,0,0.004406,0.318055,0.247914,0,0,0.003559,0.001836,0.060785,0.001535,0,0,0,0.021773,0,0.000273,0,0,0,0,0,0,0,0,0,0,0,0,0
14122,225.6061665,22.36522205,114.1795557,5.10E-05,0,0.311258,0.00384,0.252141,0.098148,0.130793,0.029801,0,0,0.012223,0.037426,0,0,0,0.052914,0.003375,0,2.00E-05,0.003094,0,0,0,0,0,0,0,0,0,0,0,0
14123,5.581722647,22.41215472,114.2120617,0,0,0.289934,0.025648,0.002246,0.193078,0.361805,0,0,0,0.019445,0,1.60E-05,0,0,0.001008,0,0,0,0.006414,0,0,0,0,0,0,0,0,0,0,0,0
14124,132.3967011,22.38191415,114.1931309,0,0,0.344559,0.001809,0.097594,0.264434,0.05675,0.006844,0,0.001141,0.016727,0.004102,0,0.007426,0,0,0.002879,0.10582,0,0,0,0,0,0,0,0,0,0.086734,0,0,0,0
14125,156.1869319,22.3850963,114.1795528,0,0,0.127816,0.099582,0.135578,0.086082,0.504434,0.00084,0,0,0,0,0,0,0,0,0,0,0,0.045352,0,0,0,0,0,0,0,0,0,0,0,0
14126,136.3446355,22.3863513,114.2030178,0,0,0.288992,0,0.546926,0.020711,0.008867,0.071664,0.003375,0.007773,0.033898,0,0.015789,0,0,0,0,0,0,0.000523,0,0,0,0,0,0.0005,0,0,0,0,0,0
14127,10.96357021,22.41151738,114.2232808,0.010188,0,0.203242,0.00023,0.29098,0.168168,0.110094,0.124301,0.00207,0.001406,0.029527,0,0.008891,0.000379,0,0.002746,0,0,0.001191,0.046438,0,0,0,0,0,0,0,0,0,0,0,0
14128,102.4568066,22.3778426,114.1802001,0,0.024285,0.237859,0.026078,0.23559,0.040906,0.241121,0.003094,0,0.002336,0.112488,0,0.00716,0.006996,0,0.01693,0,0,0,0.038707,0,0,0,0,0.004082,0,0,0,0,0,0,0
14129,42.90870344,22.3928765,114.2074994,2.00E-05,0,0.38993,0.000387,0.037441,0.24768,0.110156,0.002809,0.000723,0.008734,0.046062,0,0.007328,0,0,0.002016,0.083637,0,0.000836,0.009816,0.001758,0,0,0,0,0,0,0,0,0,0,0
14130,267.2158936,22.39468984,114.1881789,0.222059,0,0.204352,0,0.047695,0.10268,0.279137,0.060055,0.000105,0.020867,0.028535,0.003445,0.000879,0,0,0,0.001145,0,0,0,0.004137,0,0,0,0,0,0,0,0,0,0,0
14131,358.4695522,22.39292653,114.1967002,0.131934,0,0.27134,0,0.125258,0.206715,0.131586,0.011539,0,0,0.059777,0.000129,0,0,0,0,0,0.061723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14132,308.6006423,22.3848651,114.189369,0.008734,0,0.291887,0,0.293324,0.133914,0.115586,0.028578,0.003867,0.021027,0.032316,0,0.009621,0,0,0,0.004961,0,0.004012,0,0.000273,0,0,0.001125,0,0,0,0,0,0,0,0
14133,131.3900964,22.39021495,114.2063207,0,0,0.354742,0,0.461059,0.026586,0.041445,0.048637,0.00023,0.001391,0.019547,0,0.001375,0,0,0,0.002773,0,0,0.000941,0,0,0,0,0,0,0,0,0,0,0,0
14134,269.8838712,22.41987334,114.2084663,0.026023,0,0.212332,0.06859,0.25884,0.103301,0.066828,0.00091,0.005559,0.000883,0.034367,0.040176,0,0,0,0,0.182191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14135,13.01010721,22.38147922,114.2136878,0.001406,0,0.31193,0.019,0.203719,0.08207,0.266312,0.002125,0.001734,0.007652,0.061871,0,0.001848,0,0,0,0,0,0,0,0,0,0,0.000152,0,0.035195,0,0,0,0,0,0
14136,141.4418184,22.39611978,114.2302526,0.024457,0,0.366758,0.097414,0,0.035605,0.475207,0,0,0.000176,0.000383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14137,41.83926643,22.39233301,114.2069953,0.007961,0,0.328836,0.03491,0.090035,0.254223,0.100695,0.002516,0,0.013406,0.033812,0.031855,0.002492,0.025074,0,0,0.034703,0,0.007656,0,0,0,0,0,0,0,0,0,0,0,0,0
14138,232.2529738,22.3746418,114.1811512,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14139,199.679941,22.3947998,114.1981964,0.085918,0,0.212273,0,0.203695,0.213035,0.045066,0.039555,0.001363,0.001559,0.053113,0.01184,0,0,0,4.00E-06,0,5.10E-05,0.000105,0,0,0,0,0,0,0,0,0,0,0,0,0
14140,3.297641444,22.4126695,114.223978,0.150305,0,0.219051,0,0.395285,0.069578,0.108711,0.0015,0,0.002059,0.013621,0.03702,0,0,0,0.00091,0,0,0,0.000898,0,0,0,0,0,0,0,0,0,0,0,0
14141,269.8191473,22.41988255,114.2062206,0.001359,0,0.310004,0,0.237043,0.13423,0.059129,0.029543,0,0.011434,0.042535,0,0.000359,0,0,0.015512,0.152082,0,0,0.004941,0,0,0,0,0,0,0,0,0,0,0,0
14142,222.494545,22.3825502,114.1891312,0.008602,0.003016,0.291238,0.000398,0.518211,0.070305,0,0.038375,0.011574,0.001055,0.027137,0.00825,0,0,0,0,0,0,0,0.018137,0,0.000535,0.002715,0,0,0,0,0,0,0,0,0
14143,228.2282833,22.38903442,114.1937151,0.004508,0,0.174332,0,0.040207,0.17191,0.275023,0.002086,0,0.052336,0.21373,0,0,0,0,0.005953,0.020816,0,0,0.016062,0.005008,0,0,0,0,0,0,0,0,0,0,0
14144,68.32578233,22.40387092,114.2176542,0,0,0.320016,0.054992,0.085738,0.211957,0.135605,0,0,0,0.055805,0.018371,4.00E-06,0.112246,0,0,0,0,0.002883,0,0,0,0,0,0,0,0,0,0,0,0,0
14145,58.32472678,22.3918193,114.1967675,0,0,0.376312,0,0.05277,0.315703,0.139578,0.032559,0,0.037062,0.007254,0,0.031977,0,0,5.90E-05,0,0,0.003984,0.001684,0.000105,0,0,0,0,0,0,0,0,0,0,0
14146,253.2656202,22.37841109,114.1587638,0.537375,0.116805,0,0,0,0.005809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14147,214.2338674,22.42398492,114.229907,0.0005,0,0.284395,0,0.161164,0.248582,0.120246,0.092262,0.019734,0.014043,0.002184,0,0.004023,0,0,0.009414,0,0,0.00802,0.030523,0,0,0,0,0,0,0,0,0,0,0,0
14148,173.1905433,22.40644392,114.2069827,0.020527,0,0.239637,0.139855,0.004074,0.113422,0.457535,8.00E-06,0,0.005863,0,0,0,0,0,0,0.014629,0,0,0.000695,0,0,0,0,0,0,0,0,0,0,0,0
14149,156.9944975,22.42697585,114.2077063,0.010512,0,0.330609,0,0.064047,0.206457,0.206902,0.051293,0,4.30E-05,0.02452,0.000406,0.003766,0,0,0.021613,0.010332,0,0.000383,0.02157,0,0,0,0.003152,0,0,0,0,0,0,0,0
14150,130.9620149,22.3800523,114.1953748,0.007801,0,0.26177,0,0.149445,0.105949,0.262383,0.081598,0.000133,0.007258,0.048734,0.04343,0.010426,0,0,0,0.011551,0,0.006227,0,0,0,0,0,0,0,0,0,0,0,0,0
14151,69.27248103,22.4291324,114.2481252,0.013516,0,0.376766,0.021543,0.098504,0.372078,0.03177,0,0,0.005957,0.064934,0,0.004867,0,0,0,0.004781,0,0.000246,0,0,0,0,0,0,0,0,0,0,0,0,0
14152,57.8754992,22.3644375,114.1814105,0.000367,0,0.252605,0,0.002172,0.269945,0.326566,0,0,0.034535,0.07218,0,0.000793,0,0,0.038461,0,0,0.00032,0,0.000543,0,0,0,0.000508,0,0,0,0,0,0,0
14153,120.5490078,22.43053922,114.2414231,0.001332,0,0.266156,0,0.156559,0.059844,0.253715,0.07841,0,0.009023,0.092883,0,0.006516,0,0,0.002453,0.014309,0.007215,0,0.050027,0,0,0,0,0,0,0,0,0,0,0,0
14154,75.58789847,22.3774402,114.1864658,0.001684,0,0.308348,0,0.022043,0.083031,0.423379,0,0,0,0.091145,0,0.000484,0,0,0.017934,0,0,0,0.051953,0,0,0,0,0,0,0,0,0,0,0,0
14155,142.1773267,22.3703965,114.1794169,0.025199,0,0.327656,0,0.191617,0.182402,0.142828,0.017457,0.020695,0.021277,9.80E-05,0,0.000387,0,0,0.015461,0.001004,0,0,0.018887,0,0,0,0,0,0,0,0,0,0,0,0
14156,193.5142583,22.3783086,114.1999312,0.000145,0,0.285293,1.60E-05,0.131809,0.220891,0.129105,0.044039,0,0.122348,0.00423,0.000324,0.013535,0.016215,0,0.00018,0,0,0.000742,0.000438,0.002395,0,0,0.000148,0,0,0,0,0,0,0,0
14157,121.1734607,22.39747091,114.1980082,0.001379,0,0.141348,0,0.60932,0.026883,0.014504,0.050156,2.30E-05,0,0,0,0.005246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,108.6207335,22.43091384,114.2406218,0.002996,0,0.363887,0,0.091242,0.10441,0.124043,0.067859,0.000203,0.003145,0.014883,0,0.002555,0,0,0,0.007543,0.17823,0.000191,0.03716,0,0,0,0,0,0,0,0,0,0,0,0
14159,291.68745,22.37734305,114.1868235,0,0,0.241926,0.001965,0.043641,0.274328,0.195141,0.005695,0,0.001016,0.147805,0,0.001281,0,0,0.045238,0,0,0.001516,0.004094,0,0,0,0,0,0,0,0,0,0,0,0
14160,52.47503379,22.37579,114.1878676,0.007625,0,0.322332,0.000148,0.017734,0.16427,0.379191,0.039,0,0,0.001852,0.067578,0,0,0,0,0,0,0.00027,0,0,0,0,0,0,0,0,0,0,0,0,0
14161,183.3051155,22.42096419,114.2324464,0.001438,0,0.28509,0.11557,0.193703,0.04377,0.275906,0.045301,0,0.006789,0.000426,0.006488,0,0,0,0.002734,0,0,0,0.022785,0,0,0,0,0,0,0,0,0,0,0,0
14162,87.20465002,22.4267146,114.2343562,0,0,0.315273,0.01277,0.064914,0.04382,0.41027,0.005715,0,0.000211,0.011754,0,0.005094,0,0,0.03023,0,0,0,0.088051,0,0,0,0,0,0,0,0,0,0,0,0
14163,232.1535854,22.37794324,114.1959062,0.003008,0,0.360434,0,0.27282,0.201703,0.060551,0.028195,0.00275,0.060023,0.006234,0.00032,0.002121,1.60E-05,0,0,0,0,0.000559,0,0,0,0,0,0,5.50E-05,0,0,0,0,0,0
14164,27.31733159,22.3834514,114.2101301,0.112832,0,0.184422,0,0.053363,0.212828,0.051441,0.008273,0,0.110082,0.059672,0,0,0.106176,0,0,0.008469,0.089586,6.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14165,136.8090892,22.3795404,114.2083219,0.017328,0,0.467348,9.80E-05,0.046945,0.11059,0.293637,0.02543,0.00073,0.001566,0.016266,0.000621,0.00118,0,0.00077,3.50E-05,0,0,3.50E-05,0.013133,0,0,0,0.001516,0,0.002773,0,0,0,0,0,0
14166,207.1102432,22.4179284,114.2296656,0.001461,0,0.374824,0,0.457199,0.025918,0.10125,0.004559,0.002602,0.01259,0.016516,0,0,0,0.00152,1.20E-05,0,0,0,0,0,0,0,0,0.000586,0.000965,0,0,0,0,0,0
14167,234.7683608,22.36381845,114.1804924,0,0,0.386117,0.03218,0.122,0.134742,0.254133,0,0,0.008465,0.005094,0.048918,0,0.000277,0,0,0.004555,0.001078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14168,212.7218485,22.40090337,114.1886987,0,0,0.039387,0,0.244285,0.07191,0.473094,0.138664,0,0,0,0,0,0,0,0,0,0,0,0.011828,0,0,0,0,0,0,0,0,0,0,0,0
14169,117.8826073,22.41868285,114.2268497,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14170,43.050619,22.38791878,114.209369,0.007738,0,0.174102,0,0.121547,0.150109,0.205945,0.030746,0.00057,0.131785,0.096473,0,0.000508,0,0,0.022199,0.027438,0.009547,0.000109,0,0.021172,0,0,0,1.20E-05,0,0,0,0,0,0,0
14171,58.71503426,22.41343208,114.2265308,0.257645,0.062449,0.284527,0,0.005688,0.167727,0.05873,0.053473,0,0.024219,0,0,0,0.000773,0,0,0.044934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14172,321.2737215,22.37899262,114.1782804,0.205977,0,0.203961,0.009137,0.077367,0.233441,0.08457,0.127945,0,0.000191,0.0105,0.024957,3.50E-05,0,0,0,0.014707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14173,243.5390639,22.37291766,114.1909805,0.028605,0,0.195504,0.032578,0.022621,0.074703,0.461723,0,0,0.097727,0.070379,0.000176,0,0,0,0.006648,0,0,0,0,0.004383,0,0,0,0,0,0,0,0,0,0,0
14174,43.94156018,22.38659163,114.2079618,0.028398,0,0.303094,0,0.037297,0.108766,0.413117,0.033754,0.021418,0.005246,0.002059,0,7.40E-05,0,0,0.022461,0.014828,0,0,0.009488,0,0,0,0,0,0,0,0,0,0,0,0
14175,26.51948497,22.4080467,114.2113421,0.000539,0,0.402598,0.011184,0.00416,0.270172,0.264523,0,0,0.024211,0.013332,0,0.005602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14176,76.64067258,22.37728783,114.1783562,0.024355,0,0.235461,0.16343,0.010645,0.119812,0.048605,0,0,0,0.001508,0.004328,0,0.315145,0,7.40E-05,0,0,0,0.038973,0,0.015992,0,0,0,0,0,0,0,0,0,0
14177,311.7875086,22.38254966,114.1920159,0,0,0.32018,0,0.284238,0.152957,0.06227,0.01452,0.003648,0.104695,0.005422,0.000262,0.007754,0,0.004605,0.001938,0.002133,0,0.008,0.011527,0.001277,0,0,0,0,0,0,0,0,0,0,0
14178,3.325655765,22.41915828,114.2321519,0.00793,0,0.271078,0,0.167223,0.078973,0.251734,0.007715,0,0.003383,0.051039,0.011562,0,0,0,0,0,0.046742,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14179,44.2221066,22.3810031,114.1875192,0,0,0.322672,0,0.397285,0.104238,0.000574,0.051836,0.009785,0.026461,0,0,0,0.001207,0,0.001562,0,0,0.00091,0.008566,0,0,0,0,0,0,0,0,0,0,0,0
14180,88.41912244,22.3826436,114.1728337,0,0,0.274953,0,0.018289,0.212266,0.30516,0,0,0.019117,0,0,0.000406,0,0,0.082773,0.010066,0,0.000152,0,0,0,0,0,0,0,0,0,0,0,0,0
14181,166.5436995,22.4240997,114.2297581,0,0,0.387383,0,0.260754,0.197016,0.086078,0.022184,0.012684,0.003777,0.005551,0,0.005285,0,0,0.012344,0,0,0.002656,0.002027,0,0,0,0,0,0,0,0,0,0,0,0
14182,146.623601,22.38842657,114.2000923,0.069809,0,0.297824,0.009535,0.077059,0.226867,0.062824,0,0,0.001895,0.009344,0.010062,0,0.015199,0,0,0,0.197902,0,0,0,0,0,0,0,0,0,0.02141,0,0,0,0
14183,160.5249467,22.36954915,114.1853107,0.000535,0,0.270539,0.007008,0.001758,0.097922,0.425656,0.00218,0.012156,0.024395,0.124789,0,0,0,0,0,0,0,0,0.023695,0,0,0,0,0,0,0,0,0,0,0,0
14184,222.7932144,22.3897425,114.2091686,0.000246,0,0.273176,0,0.496066,0.047078,0.021918,0.077641,0.005273,0.072844,0.000918,0,0.000746,0,0,0,0,0,0,0,0,0,0,0,0,0.004094,0,0,0,0,0,0
14185,193.9471445,22.38382817,114.2015375,0,0,0.386184,0.011523,0.002551,0.12782,0.364688,0.001508,0,0.010418,0.008328,0.032367,0.053098,8.60E-05,0,0,0,0,0.000289,0,0,0,0,0,0,0,0,0,0,0,0,0
14186,220.0045221,22.37612144,114.176484,0.352457,0.165629,0.366758,0,0.000207,0.053855,0.000129,0.023734,0,0,0,0,0.037203,0,0,0,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0,0,0
14187,25.13706909,22.41395043,114.2106223,0.091805,0,0.28941,0.064953,0.032105,0.288348,0.154555,0,0,0.010148,0.059707,0.00032,0.000531,0,0,0.006691,0,0,0.001426,0,0,0,0,0,0,0,0,0,0,0,0,0
14188,57.11263802,22.4054815,114.2072427,0.22673,0,0.274695,0,0.022988,0.313363,0.077207,0.013121,0,0.002492,0.018012,0.019484,0.000438,0,0,0,0.028586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14189,42.37709731,22.38528719,114.1984509,0.000527,0,0.352668,0.00732,0.10443,0.121801,0.083625,0.007047,0,0.001438,0.084496,0.006047,0,0.139113,0,0.020648,0,0.069453,0,0.001352,0,0,0,0,0,0,0,0,0,0,0,0
14190,72.66072088,22.3814956,114.1800292,2.30E-05,0,0.254957,0.035805,0.050824,0.054316,0.367164,0.018688,0.00023,0,0.168582,0,0.002383,0,0,4.70E-05,0,0,0,0.041863,0,0,0,0,0,0,0,0,0,0,0,0
14191,311.9810293,22.38268588,114.1967427,0,0,0.232352,0,0.171562,0.246832,0.066688,0.04718,0,0.00473,0.031199,0,0,0,0,7.40E-05,0.006887,0,0.000656,0.06927,0,0,0,0,0.004215,0,0,0,0,0,0,0
14192,206.2007702,22.3628734,114.1722071,0,0,0.329273,0.028445,0.197578,0.062699,0.166203,0.040102,0.013449,0.034145,0.027043,0,0.019461,0,0,0,0,0.046117,0,0,0.021219,0,0,0,0,0,0,0,0,0,0,0
14193,166.2510535,22.42369389,114.229864,0.002105,0,0.20057,0,0.175051,0.189273,0.10775,0.055488,0,0.067207,0.075969,0,0.001773,0,0,0.002152,0,0.028203,7.80E-05,0.015766,0,0,0,0,0,0,0,0,0,0,0,0
14194,42.34725267,22.38515647,114.2063339,0.001719,0,0.286469,0,0.154309,0.110262,0.216434,0.028164,0.00166,0.00584,0.018199,0.000117,0.002312,0.024676,0.018891,0.095727,0.004883,0.027074,2.00E-05,4.00E-06,0,0,0,0,0.001793,0,0.000512,0,0.000938,0,0,0
14195,305.8101845,22.3745138,114.1886564,0,0,0.358746,0.032203,0.077234,0.02368,0.284641,0,0,0.004906,0.025281,0,0.004121,0.18843,0,0,0.000758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14196,189.6357081,22.37129472,114.1741661,0,0,0.270738,0.004262,0.087148,0.016121,0.499559,0.034969,0,0,0.002391,0.079102,0,0,0,0.005602,0,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
14197,172.5721218,22.36378334,114.1694908,0.009965,0,0.084957,0.05491,0.002422,0.025793,0.729605,0.003035,0,0,0.069496,0,0,0,0,0,0,0,0,0.007355,0,0,0,0.011078,0,0,0,0,0,0,0,0
14198,15.34146769,22.37147226,114.174427,0.338094,0.303574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14199,236.813266,22.432413,114.242419,0.004348,0,0.315574,0.000203,0.389836,0.086215,0.029297,0.008801,0,0.004094,0.077246,0,0.000281,0,0,0.02477,0,0,0,0.059219,0,0,0,0,0,0,0,0,0,0,0,0
14200,132.9679897,22.39628334,114.1933196,0.076863,0.033949,0.173684,0,0.256195,0.027504,0.185844,0.000117,0.006414,0.181086,0,0,0.003969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001309,0,0
14201,0.034755634,22.39313633,114.2092139,0.08441,0,0.263523,0.015035,0.123367,0.289238,0.155648,0,0,0.000758,0.012176,0.019863,0.009961,0.025852,0,2.30E-05,0.000145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14202,304.9527406,22.41842878,114.2088436,0.01741,0,0.298609,0.049895,0.034156,0.006996,0.470062,0.072137,0,0.00125,0.0305,0,0,0,0,0,0.004547,0,0.003445,0,0,0,0,0,0,0,0,0,0,0,0,0
14203,184.3549762,22.41240257,114.2127637,0.000805,0,0.338738,0.02416,0.05773,0.155367,0.306996,0,0,7.40E-05,0.042914,0,0.035738,0.002859,0,0.034582,0,0,0,3.50E-05,0,0,0,0,0,0,0,0,0,0,0,0
14204,2.290668931,22.37755,114.1829961,0.157781,0.000777,0.205668,0,0.018184,0.106395,0.079867,0,0,0,0.001922,0.022078,0,0.327047,0,0,0,0,0,0.000102,0,0.079719,0,0,0,0,0,0,0,0,0,0
14205,184.2871973,22.41324988,114.2135384,0,0,0.313703,0.006246,0,0.315188,0.16852,0.002168,0,0.006348,0.010648,1.20E-05,0.00091,0,0,0.135141,0.03507,0,0.002086,0.00023,0,0,0,0,0,0,0,0,0,0,0,0
14206,314.6501673,22.4085812,114.2363619,0,0,0.107574,0.200852,3.10E-05,0.056941,0.628652,0,0,0,0.003031,0,0,0,0,0,0,0,0,0.001156,0,0,0,0,0,0,0,0,0,0,0,0
14207,46.7525378,22.42752036,114.2400218,0.001105,0,0.150828,0.004715,0.029766,0.026586,0.579074,0.036613,0,0,0.098715,0,0.000578,0,0,0,0,0,0,0.03098,0,0,0,0,0,0,0,0,0,0,0,0
14208,68.80753806,22.37761018,114.1718776,0.001668,0,0.262234,0.049727,0.041734,0.05057,0.444613,0.069723,0.000148,0,0.020594,0,0.000891,0,0,0,0.000836,0,0,0.051023,0,0,0,0,0,0.006238,0,0,0,0,0,0
14209,26.40843493,22.3831384,114.1882182,0.098691,0,0.238656,0,0.271508,0.144887,0.012777,0.041965,0,0.011734,0.003652,0.022023,0.031082,0,0,0,0,0,0,0.111738,0,0,0,0,0,0,0,0,0,0,0,0
14210,251.2398689,22.40664738,114.2228917,3.90E-05,0,0.279805,0,0.024559,0.197566,0.168129,0,0.000184,0.132422,0.035875,0,0,0.000965,0,0.011336,0,0.134172,0.001234,0.009137,0.000215,0,0,0,0,0,0,0,0,0,0,0
14211,141.6188328,22.384773,114.2031853,0,0,0.266715,0,0.511008,0.023664,0.008699,0.089047,0,0,0.00077,0,0.001945,0,0,0,0,0,0,0.00573,0,0,0,0,0,0.00341,0,0,0,0,0,0
14212,300.6741879,22.3954439,114.1985546,0,0,0.208414,0,0.601137,0.062352,0,0.106781,0.003215,0,0.00518,0,0,0,0,0,0,0,0,9.00E-05,0,0,0,0,0,0.012832,0,0,0,0,0,0
14213,323.2277238,22.40605228,114.2177166,0.088055,0,0.33941,0.008285,0.016336,0.444109,0.005379,0,0,0.008434,0.02768,0.001301,0.006387,0,0,0,0.051797,0,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0
14214,14.76638168,22.38241929,114.2008963,0,0,0.381496,0.000152,0.028336,0.131199,0.400977,0,0,0.007051,0.047094,0.003695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14215,199.4949399,22.41107,114.2244616,0.072578,0,0.200293,0.014477,0.049391,0.267441,0.355375,0,0,0.003852,0.012891,0,0.002668,0,0,0.008082,0.012953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14216,78.53253747,22.3767817,114.1515721,0.426691,0.252043,0.230418,0,0,0,0,0,0,0.000316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14217,128.2150108,22.3853544,114.1889419,0.0025,0,0.400691,0.000375,0.116918,0.272199,0.025871,0,0,0.009098,0.091195,0,0,0,0,0,0.002312,0.074285,0.003633,0,0,0,0,0,0,0,0,0,0,0,0,0
14218,210.3309358,22.36298135,114.164541,0.105945,0.425941,0.025109,0.078348,0,0.031887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14219,187.1386901,22.41631648,114.2136252,0.001848,0,0.296008,0.114715,0.009824,0.305387,0.177891,0,0,0.005203,0.051035,0,0.012246,2.30E-05,0,0,0.02566,0,0.00016,0,0,0,0,0,0,0,0,0,0,0,0,0
14220,11.53047253,22.4138836,114.2126102,0.113363,0.366043,0.294719,0.097805,0,0.00693,0.042617,0,0,0.004867,8.00E-06,0,0,0,0,0,0.002066,0,0,0,0,0.040992,0.000363,0,0,0,0,0,0,0,0,0
14221,149.3743572,22.38912781,114.1996043,0.073238,0,0.278004,0.038145,0.135324,0.309473,0.034445,0,0,9.00E-05,0.007043,6.60E-05,0.000105,0.003078,0,0,0,0.047602,0.001078,0.00034,0,0,0,0,0,0,0,0.064988,0,0,0,0
14222,249.8736963,22.34721021,114.1494053,0.005605,0.002391,0.055082,0.075688,0,0.542723,0,0,0,7.80E-05,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14223,257.0706601,22.41608459,114.2233961,0,0,0.41957,0,0.009609,0.325469,0.089133,0.009617,0,0.003297,0.001191,0,0.007648,0,0,0.020445,0,0,0.001199,0.013742,0,0,0,0,0,0,0,0,0,0,0,0
14224,28.5165867,22.3798813,114.2000515,8.60E-05,0,0.303195,0.027535,0.140777,0.18823,0.187539,0,0,0.001719,0.121176,0,0.009137,0.019293,0,0.001312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14225,357.3894935,22.40939813,114.2108223,0.06075,0,0.379027,0.004207,0.033281,0.304176,0.047281,0.000531,0,0.008859,0.005305,0.022633,0,0.005496,0,0,0.126836,0,0,0.001578,0,0,0,0,0,0,0,0,0,0,0,0
14226,158.1704828,22.41057421,114.2129471,9.00E-05,0.059312,0.216707,0.003461,0.015707,0.270938,0.122477,0.125879,0,0.000859,0.112969,0.011363,0.005035,0.033902,0,0.007113,0,0,0.001809,0.000391,0,0.002332,0,0,0,0,0,0,0,0,0,0
14227,41.33766952,22.3827952,114.2096984,0.002965,0,0.39559,0,0.01707,0.199789,0.124484,0.003625,0.004871,0.014113,0.018109,0.00866,0.001266,0.005426,0.004699,0.026898,0.036379,0.112637,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14228,117.8990633,22.4241631,114.2296293,0,0,0.375789,0,0.344961,0.089812,0.016961,0.009836,1.20E-05,0.058488,0.00625,0,0.001402,0,0,0.001043,0,0.093348,3.90E-05,0.002059,0,0,0,0,0,0,0,0,0,0,0,0
14229,222.9578117,22.38438942,114.1977688,0.018645,0,0.26516,0.005,0.007734,0.104621,0.420949,0.057742,0,0.003383,0.071605,0.00048,0.002762,0,0,0.001297,0,0,0,0.004184,0,0,0,0,0,0,0,0,0,0,0,0
